Entity,Definition,Images
Infection,"An infection is the invasion of tissues by pathogens, their multiplication, and the reaction of host tissues to the infectious agent and the toxins they produce.","['https://upload.wikimedia.org/wikipedia/commons/3/39/BGSU_COVID-19_Drive-Thru_Testing_Site_Close_Up.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Chain_of_Infection.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/CulexNil.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/Dit_del_peu_gros_infectat.jpg']"
Soap cleaning,Not found on Wikipedia,['Image not found']
Odor,An odor (American English) or odour (Commonwealth English; see spelling differences) is caused by one or more volatilized chemical compounds that are generally found in low concentrations that humans and many animals can perceive via their sense of smell.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/ALCOSAN_Odor_Control_Covers_%286926400399%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Jan_Brueghel_d._O._-_Allegorie_van_de_geur.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Angle of refraction,Not found on Wikipedia,['Image not found']
Drawing,Drawing is a form of visual art in which an artist uses instruments to mark paper or other two-dimensional surface.,"['https://upload.wikimedia.org/wikipedia/commons/1/18/2-punktperspektive.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Da_Vinci_Vitruve_Luc_Viatour_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Edward_Law._Pencil_drawing_by_H._M._Raeburn%2C_1909._Wellcome_V0003431.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Galileo_moon_phases.jpg']"
Trophic level,The trophic level of an organism is the position it occupies in a food web.,"['https://upload.wikimedia.org/wikipedia/commons/8/89/Aquila_chrysaetos_1_%28Bohu%C5%A1_%C4%8C%C3%AD%C4%8Del%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Bluefin-big.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/ConsumerWikiPDiag.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Ecological_Pyramid.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Estuary-mouth.jpg']"
Atria,Atria may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
1.1.1,Not found on Wikipedia,['Image not found']
Seedling,A seedling is a young sporophyte developing out of a plant embryo from a seed.,"['https://upload.wikimedia.org/wikipedia/commons/b/b8/2-week-old_buckwheat_seedling.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Dicotyledon_plant-let_showing_roots.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Monocot_vs_dicot_crop_Pengo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Nandina_domestica-Clapiers-4050~2015_03_29.JPG']"
Activity 9.13 Activity 9.13,Not found on Wikipedia,['Image not found']
Explain Your Answer,Not found on Wikipedia,['Image not found']
Thickening agent,A thickening agent or thickener is a substance which can increase the viscosity of a liquid without substantially changing its other properties.,"['https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/46/Napalm_gel_concentration_and_rheology.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Papapishu-Lab-icon-6.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Potato_starch_slurry.jpg']"
Pollutant,"A pollutant or novel entity is a substance or energy introduced into the environment that has undesired effects, or adversely affects the usefulness of a resource.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Air_pollution3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png', 'https://upload.wikimedia.org/wikipedia/commons/3/32/In_the_photo_there_is_one_Perseid%2C_Milky_Way_and_Andromega_galaxy_and_light_pollution_on_the_horizon_-_Luhasoo_bog_in_Estonia.jpg']"
Nipple,"The nipple is a raised region of tissue on the surface of the breast from which, in females, milk leaves the breast through the lactiferous ducts to feed an infant.","['https://upload.wikimedia.org/wikipedia/commons/5/53/African_Breast_SG.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Breast_anatomy_normal_scheme.png', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Breastfeeding_infant.jpg']"
Sedimentary rock,"Sedimentary rocks are types of rock that are formed by the accumulation or deposition of mineral or organic particles at Earth's surface, followed by cementation.","['https://upload.wikimedia.org/wikipedia/commons/6/6e/00065_sand_collage.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/Banded_Iron_Formation_Barberton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Blue_lias_cliffs_at_Lyme_Regis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Chalus_road_-_ninara_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Channel-StellartonFm-CoalburnPit.JPG']"
Copper,Copper is a chemical element with the symbol Cu (from Latin: cuprum) and atomic number 29.,"['https://upload.wikimedia.org/wikipedia/commons/f/f7/1953_Canadian_Dime_in_a_box_of_US_Dimes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/ARS_copper_rich_foods.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/AngleseyCopperStream.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/Busbars.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Chrysocolla_Timna_070613.jpg']"
Nature,"Nature, in the broadest sense, is the physical world or universe.","['https://upload.wikimedia.org/wikipedia/commons/f/f4/44_-_Iguazu_-_D%C3%A9cembre_2007.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Amazon_Manaus_forest.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Animal_diversity.png', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Aravalli.jpg']"
Centre of curvature,Not found on Wikipedia,['Image not found']
Off switch,Not found on Wikipedia,['Image not found']
Oral administration,Oral administration is a route of administration where a substance is taken through the mouth.,"['https://upload.wikimedia.org/wikipedia/commons/f/f7/120310-F-XC314-001_%286979611329%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a7/Action_photo_of_nasal_spray_on_a_black_background.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Adminstering_oral_medication.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/FlattenedRoundPills.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Glycerin_suppositories.jpg']"
Gene trait,Not found on Wikipedia,['Image not found']
Back,Not found on Wikipedia,['Image not found']
Herbaceous plant,Herbaceous plants are vascular plants that have no persistent woody stems above ground.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/Steppe_flora%2C_Wild_flowers%2C_Rostov-on-Don%2C_Russia.jpg']"
Hydroxide,Hydroxide is a diatomic anion with chemical formula OH−.,"['https://upload.wikimedia.org/wikipedia/commons/f/f6/AcylSubstitution.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/AlHydrolysis.png', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/BeHydrolysis.png', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Beryllium_trimer.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Bihydoxide.png']"
Tissue culture,Tissue culture is the growth of tissues or cells in an artificial medium separate from the parent organism.,"['https://upload.wikimedia.org/wikipedia/commons/5/54/Cho_cells_adherend2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/DNA_replication_split.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Atmosphere of Earth,"The atmosphere of Earth is the layer of gases, known collectively as air, retained by Earth's gravity that surrounds the planet and forms its planetary atmosphere.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Antarctic_aurora_ESA313457.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/AtmosphCirc2.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Atmosphere_gas_proportions.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Atmosphere_model.png']"
Atmosphere of Venus,The atmosphere of Venus is the layer of gases surrounding Venus.,"['https://upload.wikimedia.org/wikipedia/commons/8/88/1518175353-20180113-uvi-20160620-134349-283-l2b-v10-pseudorgb-f840.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Atmosphere_composition.gif', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Atmosphere_of_venus.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg']"
Bowman's capsule,"Bowman's capsule (or the Bowman capsule, capsula glomeruli, or glomerular capsule) is a cup-like sac at the beginning of the tubular component of a nephron in the mammalian kidney that performs the first step in the filtration of blood to form urine.","['https://upload.wikimedia.org/wikipedia/commons/1/18/Bowman%27s_capsule_and_glomerulus.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Glomerular_Physiology.png', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Micrograph_of_proteinaceous_material_in_Bowman%27s_space.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Renal_corpuscle-en.svg']"
Dr Pepper,Dr Pepper is a carbonated soft drink.,"['https://upload.wikimedia.org/wikipedia/commons/0/04/Artesian_bottling_building_2008.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Charles_Alderton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'Image not found', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Dr_Pepper_bottle.JPG']"
Hexagonal crystal family,"In crystallography, the hexagonal crystal family is one of the six crystal families, which includes two crystal systems (hexagonal and trigonal) and two lattice systems (hexagonal and rhombohedral).","['https://upload.wikimedia.org/wikipedia/commons/0/0a/2d_hp.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/2d_mp.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/2d_op_rectangular.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/2d_tp.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Berillo.jpg']"
Probability,"In science, the probability of an event is a number that indicates how likely the event is to occur.","['https://upload.wikimedia.org/wikipedia/commons/3/33/Bendixen_-_Carl_Friedrich_Gau%C3%9F%2C_1828.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Cardano.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Christiaan_Huygens-painting.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Dice_Distribution_%28bar%29.svg']"
The Magic Flute,"The Magic Flute (German: Die Zauberflöte, pronounced [diː ˈtsaʊbɐˌfløːtə] (listen)), K. 620, is an opera in two acts by Wolfgang Amadeus Mozart to a German libretto by Emanuel Schikaneder.","['https://upload.wikimedia.org/wikipedia/commons/f/f7/15031-Magic_Flute_Production-0413_%2815830972013%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/47/De-Ger_Die_Zauberfl%C3%B6te.ogg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Der_Hoelle_Rache.ogg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Disegno_per_copertina_di_libretto%2C_disegno_di_Peter_Hoffer_per_Il_flauto_magico_%28s.d.%29_-_Archivio_Storico_Ricordi_ICON012437.jpg']"
Magnitude,Magnitude may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Sodium,Sodium is a chemical element with the symbol Na (from Latin natrium) and atomic number 11.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Cubic-body-centered.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Flametest--Na.swn.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/GHS-pictogram-flamme.svg']"
Equation,"In mathematics, an equation is a formula that expresses the equality of two expressions, by connecting them with the equals sign =.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Attracteur_%C3%A9trange_de_Lorenz.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Cartesian-coordinate-system-with-circle.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Coniques_cone.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg']"
Vision loss,Not found on Wikipedia,['Image not found']
Alloy,An alloy is a mixture of chemical elements of which at least one is a metal.,"['https://upload.wikimedia.org/wikipedia/commons/6/68/25_litrai_en_%C3%A9lectrum_repr%C3%A9sentant_un_tr%C3%A9pied_delphien.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/A_brass_light.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Alloy_and_metal_samples_-_Beryllium-Copper%2C_Inconel%2C_Steel%2C_Titanium%2C_Aluminum%2C_Magnesium.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Alloy_atomic_arrangements_showing_the_different_types.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Born_bronze_-_Bronze_casts.jpg']"
Laterality,The term laterality refers to the preference most humans show for one side of their body over the other.,"['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Spider,"Spiders (order Araneae) are air-breathing arthropods that have eight legs, chelicerae with fangs generally able to inject venom, and spinnerets that extrude silk.","['https://upload.wikimedia.org/wikipedia/commons/1/1c/A_garden_spider_in_Chennai.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Agelenidae_labyrinthica.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Ant_Mimic_Spider.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Aptostichus_simus_Monterey_County.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/Araneus_diadematus_web_1.jpg']"
Goldsmith,A goldsmith is a metalworker who specializes in working with gold and other precious metals.,"['https://upload.wikimedia.org/wikipedia/commons/5/5d/COLLECTIE_TROPENMUSEUM_Een_goudsmid_aan_het_werk_in_de_Karolanden_TMnr_10014301.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/COLLECTIE_TROPENMUSEUM_Goudsmeden_aan_het_werk_in_goudsmidwinkel_Atjeh_TMnr_10014478.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Christus_saint_eloi_orf%C3%A8vre.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Codice_Casanatense_Brahmin_Goldsmiths.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Skeletal equation,Not found on Wikipedia,['Image not found']
Atmosphere,"An atmosphere (from Ancient Greek  ἀτμός (atmós) 'vapour, steam', and  σφαῖρα (sphaîra) 'sphere') is a layer of gas or layers of gases that envelop a planet, and is held in place by the gravity of the planetary body.","['https://upload.wikimedia.org/wikipedia/commons/f/f9/Atmosphere_layers-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Mars_atmosphere.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
