entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Sex,role,Sexual reproduction,biological process,part of,"8.2.4 Sex Determination We have discussed the idea that the two sexes participating in sexual reproduction must be somewhat different from each other for a number of reasons.
"
Sex,role,Sex,role,instance of,"How is the sex of a newborn individual determined?
"
Cognitive bias,None,Cognition,biological process,facet of,"Some rely entirely on environmental cues.
"
Male,organism,Female,organism,opposite of,"Thus, in some animals like a few reptiles, the temperature at which fertilised eggs are kept determines whether the animals developing in the eggs will be male or female.
"
Sex change,biological process,Sex,role,facet of,"In other animals, such as snails, individuals can change sex, indicating that sex is not genetically determined.
"
Sex,role,Sex,role,part of,"However, in human beings, the sex of the individual is largely genetically determined.
"
Gene,biological sequence,Gene,biological sequence,encodes,"In other words, the genes inherited from our parents decide whether we will be boys or girls.
"
Gene,biological sequence,Inheritance,evolutionary process,has effect,"But so far, we have assumed that similar gene sets are inherited from both parents.
"
Genetic inheritance,incidence,Sex,role,has effect,"If that is the case, how can genetic inheritance determine sex?
"
Chromosome,cellular component,Human chromosome,cellular component,part of,"The explanation lies in the fact that all human chromosomes are not paired.
"
Maternal chromosome,cellular component,Paternal chromosome,cellular component,opposite of,"Most human chromosomes have a maternal and a paternal copy, and we have 22 such pairs.
"
Sex chromosome,cellular component,Sex chromosome,cellular component,part of,"But one pair, called the sex chromosomes, is odd in not always being a perfect pair.
"
X chromosome,cellular component,Sex chromosome,cellular component,subclass of,"Women have a perfect pair of sex chromosomes, both called X.
"
Y chromosome,cellular component,X chromosome,cellular component,opposite of,"But men have a mismatched pair in which one is a normal-sized X while the other is a short one called Y.
"
Woman,female human,Man,male human,opposite of,"So women are XX, while men are XY.
"
X,natural number,Y,natural number,followed by,"Now, can we work out what the inheritance pattern of X and Y will be?
"
Boy,child,Girl,child,opposite of,"As Fig. 8.6 shows, half the children will be boys and half will be girls.
"
X chromosome,cellular component,Chromosome,cellular component,instance of,"All children will inherit an X chromosome from their mother regardless of whether they are boys or girls.
"
Child,human,Father,kinship,opposite of,"Thus, the sex of the children will be determined by what they inherit from their father.
"
Girl,child,Boy,child,opposite of,"A child who inherits an X chromosome from her father will be a girl, and one who inherits a Y chromosome from him will be a boy.
"
Figure 8.6 Figure 8.6 Figure 8,None,Sex determination in human beings,None,facet of,"Figure 8.6 Figure 8.6 Figure 8.6 Figure 8.6 Figure 8.6 Sex determination in human beings Rationalised 2023-24  Heredity 133 Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Dominance,None,Dominance,None,opposite of,"How do Mendel’s experiments show that traits may be dominant or recessive?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Inheritance,evolutionary process,Felix Mendel,human,discoverer or inventor,"How do Mendel’s experiments show that traits are inherited independently?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
A blood group,family,Blood group,group of humans,instance of,"A man with blood group A marries a woman with blood group O and their daughter has blood group O.
"
O blood group,human blood group,Blood group,group of humans,instance of,"Is this information enough to tell you which of the traits – blood group A or O – is dominant?
"
Why not,None,Why not,None,different from,"Why or why not?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Sex,role,Human,organisms known by a particular common name,part of,"How is the sex of the child determined in human beings?
"
Reproduction,biological process,Inheritance,evolutionary process,has effect,"What you have learnt � Variations arising during the process of reproduction can be inherited.
"
Survival,biological process,Survival,biological process,subclass of,"� These variations may lead to increased survival of the individuals.
"
Gene,biological sequence,Genotype,group,has effect,"� Sexually reproducing individuals have two copies of genes for the same trait.
"
Dominant trait,None,Recreational trait,None,opposite of,"If the copies are not identical, the trait that gets expressed is called the dominant trait and the other is called the recessive trait.
"
Offspring,kinship,Sexual reproduction,biological process,has cause,"� Traits in one individual may be inherited separately, giving rise to new combinations of traits in the offspring of sexual reproduction.
"
Sex,role,Sex steroid,steroid hormone,has cause,"� Sex is determined by different factors in various species.
"
X chromosome,cellular component,Chromosome,cellular component,part of,"In human beings, the sex of the child depends on whether the paternal chromosome is X (for girls) or Y (for boys).
"
E X E R C I S E S 1,chromosome,Chromosome,point group,instance of,"E X E R C I S E S 1.
"
Flower,plant organ,Plant,taxon,part of,"A Mendelian experiment consisted of breeding tall pea plants bearing violet flowers with short pea plants bearing white flowers.
"
Flower,plant organ,Plant,taxon,part of,"The progeny all bore violet flowers, but almost half of them were short.
"
TTWW,genetic make-up,Genetic make-up,group,instance of,"This suggests that the genetic make-up of the tall parent can be depicted as (a) TTWW (b) TTww (c) TtWW (d) TtWw 2.
"
Light-coloured eye,human eye color,Eye color,color,instance of,"A study found that children with light-coloured eyes are likely to have parents with light-coloured eyes.
"
Light eye color,eye color,Eye color,color,instance of,"On this basis, can we say anything about whether the light eye colour trait is dominant or recessive?
"
Why not,None,Why not,None,different from,"Why or why not?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Dominant coat color,dog,Dog,organisms known by a particular common name,subclass of,"Outline a project which aims to find the dominant coat colour in dogs.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Male,organism,Female,organism,opposite of,"How is the equal genetic contribution of male and female parents ensured in the progeny?
"
Light,electromagnetic wave,Refraction,surface phenomenon,followed by,"Rationalised 2023-24  Science 134 Light – Reflection and Refraction 9 CHAPTER W e see a variety of objects in the world around us.
"
Dark room,room,Room,architectural structure,subclass of,"However, we are unable to see anything in a dark room.
"
Light,electromagnetic wave,Light,electromagnetic wave,part of,"On lighting up the room, things become visible.
"
What makes things visible,None,Visible spectrum,fire,facet of,"What makes things visible?
"
Sunlight,light,Day,UCUM derived unit,part of,"During the day, the sunlight helps us to see objects.
"
Reflecting light,light,Light,electromagnetic wave,subclass of,"An object reflects light that falls on it.
"
