entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Hockey ball,Object,Velocity,Physical property,initial,A hockey ball of mass 200 g travelling at 10 m s–1 is struck by a hockey stick so as to return it along its original path with a velocity at 5 m s–1.
Hockey ball,Object,Velocity,Physical property,final,A hockey ball of mass 200 g travelling at 10 m s–1 is struck by a hockey stick so as to return it along its original path with a velocity at 5 m s–1.
Hockey ball,Object,Path,Physical property,original,A hockey ball of mass 200 g travelling at 10 m s–1 is struck by a hockey stick so as to return it along its original path with a velocity at 5 m s–1.
Hockey stick,Object,Hockey ball,Object,strikes,A hockey ball of mass 200 g travelling at 10 m s–1 is struck by a hockey stick so as to return it along its original path with a velocity at 5 m s–1.
Bullet,Object,Mass,Physical property,has,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Bullet,Object,Velocity,Physical property,has,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Bullet,Object,Wooden block,Object,Collides with,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Wooden block,Object,Bullet,Object,Collides with,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Bullet,Object,Rest,Physical property,comes to,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Rest,Physical property,Bullet,Object,is achieved in,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Rest,Physical property,Wooden block,Object,is caused by,A bullet of mass 10 g travelling horizontally with a velocity of 150 m s–1 strikes a stationary wooden block and comes to rest in 0.03 s.
Object,Mass,Travelling in straight line,Motion,Has,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Velocity,Physical quantity,Object,Mass,Associated with,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Wooden block,Material,Stationary,Motion,Has,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Mass,Physical quantity,Wooden block,Material,Associated with,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Object,Mass,Collides with,Action,Performs on,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Wooden block,Material,Collided by,Action,Undergoes,"An object of mass 1 kg travelling in a straight line with a velocity of 10 m s–1 collides with, and sticks to, a stationary wooden block of mass 5 kg."
Object,Physical object,Mass,Physical property,has,An object of mass 100 kg is accelerated uniformly from a velocity of 5 m s–1 to 8 m s–1 in 6 s.
Object,Physical object,Velocity of 5 m s–1,Physical property,initial velocity,An object of mass 100 kg is accelerated uniformly from a velocity of 5 m s–1 to 8 m s–1 in 6 s.
Object,Physical object,Velocity of 8 m s–1,Physical property,final velocity,An object of mass 100 kg is accelerated uniformly from a velocity of 5 m s–1 to 8 m s–1 in 6 s.
Object,Physical object,Acceleration,Physical property,experiences,An object of mass 100 kg is accelerated uniformly from a velocity of 5 m s–1 to 8 m s–1 in 6 s.
Object,Physical object,Time of 6 s,Physical property,experiences,An object of mass 100 kg is accelerated uniformly from a velocity of 5 m s–1 to 8 m s–1 in 6 s.
Insect,Animal,Change in momentum,Physical quantity,Suffered greater change than,Kiran suggested that the insect suffered a greater change in momentum as compared to the change in momentum of the motorcar (because the change in the velocity of the insect was much more than that of the motorcar).
Velocity,Physical quantity,Insect,Animal,Changed more than,Kiran suggested that the insect suffered a greater change in momentum as compared to the change in momentum of the motorcar (because the change in the velocity of the insect was much more than that of the motorcar).
Velocity,Physical quantity,Motorcar,Vehicle,Changed less than,Kiran suggested that the insect suffered a greater change in momentum as compared to the change in momentum of the motorcar (because the change in the velocity of the insect was much more than that of the motorcar).
Akhtar,Person,Motorcar,Vehicle,Associated with,"Akhtar said that since the motorcar was moving with a larger velocity, it exerted a larger force on the insect."
Motorcar,Vehicle,Velocity,Physical quantity,Moving with,"Akhtar said that since the motorcar was moving with a larger velocity, it exerted a larger force on the insect."
Velocity,Physical quantity,Force,Physical quantity,Exerted on,"Akhtar said that since the motorcar was moving with a larger velocity, it exerted a larger force on the insect."
Force,Physical quantity,Insect,Animal,Exerted by,"Akhtar said that since the motorcar was moving with a larger velocity, it exerted a larger force on the insect."
Rahul,Person,Explanation,Concept,Provided,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Rationalised 2023-24,Event,Force and Laws of Motion,Concept,Related to,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Motorcar,Object,Force,Concept,Experienced,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Insect,Animal,Force,Concept,Experienced,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Motorcar,Object,Momentum,Concept,Changed,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Insect,Animal,Momentum,Concept,Changed,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Motorcar,Object,Insect,Animal,Experienced same force,Rahul while putting an entirely new explanation Rationalised 2023-24  FORCE AND LAWS OF MOTION 99 said that both the motorcar and the insect experienced the same force and a change in their momentum.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,A2.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,A2.
Plant cells,Cell type,Chloroplasts,Organelle,Contains,A2.
Thylakoids,Membrane,Chloroplasts,Organelle,within,A2.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,A2.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,A2.
Motorcar,Vehicle,Persons,Human,Pushed by,The same motorcar can be pushed by three persons to produce an acceleration of 0.2 m s-2.
Persons,Human,Motorcar,Vehicle,Pushing,The same motorcar can be pushed by three persons to produce an acceleration of 0.2 m s-2.
Motorcar,Vehicle,Acceleration,Physical quantity,Produced by,The same motorcar can be pushed by three persons to produce an acceleration of 0.2 m s-2.
Persons,Human,Acceleration,Physical quantity,Related to pushing,The same motorcar can be pushed by three persons to produce an acceleration of 0.2 m s-2.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,A4.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,A4.
Thylakoids,Membrane,Chloroplasts,Organelle,within,A4.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,A4.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,A4.
Motorcar,Vehicle,Mass,Physical property,has,A motorcar of mass 1200 kg is moving along a straight line with a uniform velocity of 90 km/h.
Mass,Physical property,1200 kg,Measurement,of,A motorcar of mass 1200 kg is moving along a straight line with a uniform velocity of 90 km/h.
Motorcar,Vehicle,Straight line,Geometric entity,Moving along,A motorcar of mass 1200 kg is moving along a straight line with a uniform velocity of 90 km/h.
Straight line,Geometric entity,Motorcar,Vehicle,Being moved by,A motorcar of mass 1200 kg is moving along a straight line with a uniform velocity of 90 km/h.
Uniform velocity,Physical property,Motorcar,Vehicle,Maintaining,A motorcar of mass 1200 kg is moving along a straight line with a uniform velocity of 90 km/h.
Velocity,Physical quantity,External force,Force type,Unbalanced,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Velocity,Physical quantity,Time,Physical quantity,Measured in,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Velocity,Physical quantity,Distance,Physical quantity,Measured over,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
External force,Force type,Velocity,Physical quantity,Acts upon,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Time,Physical quantity,Velocity,Physical quantity,Measured with,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Distance,Physical quantity,Velocity,Physical quantity,Measured with,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Time,Physical quantity,External force,Force type,Results in slowing down,Its velocity is slowed down to 18 km/h in 4 s by an unbalanced external force.
Force,Physical quantity,Object,Physical object,Needed to change speed or direction of motion,We have learnt that a force is needed to change the speed or the direction of motion of an object.
Object,Physical object,Earth,Celestial object,Falls towards,We always observe that an object dropped from a height falls towards the earth.
Planets,Celestial object,Sun,Star,Orbit around,We know that all the planets go around the Sun.
Moon,Celestial object,Earth,Planet,Orbits around,The moon goes around the earth.
Objects,Physical entity,Force,Physical entity,Acting on,"In all these cases, there must be some force acting on the objects, the planets and on the moon."
Isaac Newton,Person,Force,Physical concept,Responsible for,Isaac Newton could grasp that the same force is responsible for all these.
Gravitation,Concept,Universal law of gravitation,Concept,Related by,In this chapter we shall learn about gravitation and the universal law of gravitation.
Universal law of gravitation,Concept,Gravitation,Concept,Related by,In this chapter we shall learn about gravitation and the universal law of gravitation.
Objects,Physical object,Gravitational force,Physical force,Under the influence of,We shall discuss the motion of objects under the influence of gravitational force on the earth.
Earth,Celestial object,Gravitational force,Physical force,Exerts on,We shall discuss the motion of objects under the influence of gravitational force on the earth.
Objects,Physical object,Earth,Celestial object,Affected by,We shall discuss the motion of objects under the influence of gravitational force on the earth.
Body,Physical object,Weight,Physical property,Varies from place to place,We shall study how the weight of a body varies from place to place.
Moon,Celestial object,Earth,Celestial object,Revolve around,9.1 Gravitation We know that the moon goes around the earth.
Object,Physical object,Thrown upwards,Action,Performed on,"An object when thrown upwards, reaches a certain height and then falls downwards."
Object,Physical object,Certain height,Physical quantity,Reaches,"An object when thrown upwards, reaches a certain height and then falls downwards."
