entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Current,Physical quantity,Rod,Object,Carrying,It is once again observed that Rationalised 2023-24  Magnetic Effects of Electric Current 203 the direction of force acting on the current-carrying rod gets reversed.
It,Subject,Force,Object,Depends upon,It shows that the direction of the force on the conductor depends upon the direction of current and the direction of the magnetic field.
Conductor,Object,Direction of force,Object,Experiences,It shows that the direction of the force on the conductor depends upon the direction of current and the direction of the magnetic field.
Direction of current,Object,Direction of force,Object,Determines,It shows that the direction of the force on the conductor depends upon the direction of current and the direction of the magnetic field.
Direction of magnetic field,Object,Direction of force,Object,Determines,It shows that the direction of the force on the conductor depends upon the direction of current and the direction of the magnetic field.
Rod,Object,Displacement,Physical quantity,Largest when,Experiments have shown that the displacement of the rod is largest (or the magnitude of the force is the highest) when the direction of current is at right angles to the direction of the magnetic field.
Direction of current,Physical quantity,Direction of magnetic field,Physical quantity,Right angles to,Experiments have shown that the displacement of the rod is largest (or the magnitude of the force is the highest) when the direction of current is at right angles to the direction of the magnetic field.
Condition,Physical state,Not specified,Not specified,Not applicable,In such a condition we can use a simple rule to find the direction of the force on the conductor.
Rule,Guideline,Not specified,Not specified,Not applicable,In such a condition we can use a simple rule to find the direction of the force on the conductor.
Direction,Physical property,Force,Physical property,Conductor,In such a condition we can use a simple rule to find the direction of the force on the conductor.
Activity 12.7,Activity,Current,Physical quantity,Direction of,"In Activity 12.7, we considered the direction of the current and that of the magnetic field perpendicular to each other and found that the force is perpendicular to both of them."
Magnetic field,Physical quantity,Current,Physical quantity,Perpendicular to,"In Activity 12.7, we considered the direction of the current and that of the magnetic field perpendicular to each other and found that the force is perpendicular to both of them."
Force,Physical phenomenon,Current,Physical quantity,Perpendicular to,"In Activity 12.7, we considered the direction of the current and that of the magnetic field perpendicular to each other and found that the force is perpendicular to both of them."
Force,Physical phenomenon,Magnetic field,Physical quantity,Perpendicular to,"In Activity 12.7, we considered the direction of the current and that of the magnetic field perpendicular to each other and found that the force is perpendicular to both of them."
Fleming,Person,Left-hand rule,Concept,Named after,"The three directions can be illustrated through a simple rule, called Fleming’s left-hand rule."
Left-hand rule,Concept,Fleming,Person,Named for,"The three directions can be illustrated through a simple rule, called Fleming’s left-hand rule."
Thumb,Body part,Left hand,Body part,Part of,"According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 12.13)."
Forefinger,Body part,Left hand,Body part,Part of,"According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 12.13)."
Middle finger,Body part,Left hand,Body part,Part of,"According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 12.13)."
Left hand,Body part,Body,Object,Part of,"According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 12.13)."
Fig. 12.13,Image,Hand gesture,Action,Depicted in,"According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 12.13)."
First finger,Magnetic field,Second finger,Current,Direction of,"If the first finger points in the direction of magnetic field and the second finger in the direction of current, then the thumb will point in the direction of motion or the force acting on the conductor."
Thumb,Motion/Force,Conductor,Object,Direction of,"If the first finger points in the direction of magnetic field and the second finger in the direction of current, then the thumb will point in the direction of motion or the force acting on the conductor."
Electric motor,Device,Current-carrying conductors,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Electric motor,Device,Magnetic fields,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Electric generator,Device,Current-carrying conductors,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Electric generator,Device,Magnetic fields,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Loudspeakers,Device,Current-carrying conductors,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Loudspeakers,Device,Magnetic fields,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Microphones,Device,Current-carrying conductors,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Microphones,Device,Magnetic fields,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Measuring instruments,Device,Current-carrying conductors,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Measuring instruments,Device,Magnetic fields,Component,Uses,"Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments."
Electron,Particle,Magnetic field,Physical field,Interacts with,"Example 12.2 An electron enters a magnetic field at right angles to it, as shown in Fig. 12.14."
Direction of force,Physical quantity,Direction of magnetic field,Physical quantity,Perpendicular to,The direction of force is perpendicular to the direction of magnetic field and current as given by Fleming’s left hand rule.
Direction of force,Physical quantity,Current,Physical quantity,Perpendicular to,The direction of force is perpendicular to the direction of magnetic field and current as given by Fleming’s left hand rule.
Magnetic field,Physical quantity,Current,Physical quantity,Perpendicular to,The direction of force is perpendicular to the direction of magnetic field and current as given by Fleming’s left hand rule.
Fleming's left hand rule,Concept,Direction of force,Physical quantity,Describes,The direction of force is perpendicular to the direction of magnetic field and current as given by Fleming’s left hand rule.
Current,Physical quantity,Electrons,Subatomic particle,Opposite to direction of motion,Recall that the direction of current is taken opposite to the direction of motion of electrons.
Proton,Subatomic particle,Magnetic field,Physical phenomenon,Affected by.,Which of the following property of a proton can change while it moves freely in a magnetic field?
Wire,Object,Insulation cover,Object,Has,"One of the wires in this supply, usually with red insulation cover, is called live wire (or positive)."
Insulation cover,Object,Red,Color,Has,"One of the wires in this supply, usually with red insulation cover, is called live wire (or positive)."
