Entity,Definition,Images
Pull,Pull may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Western Himalayas,"The Western Himalayas refers to the western half of the Himalayas, in northern Pakistan and northwestern India.","['https://upload.wikimedia.org/wikipedia/commons/3/37/Apple_Tree_in_Manali_Himachal_India.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Kinnaur_344_%289527158279%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Nanga_Parbat_The_Killer_Mountain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Pragya,Pragya is a development organisation which addresses the needs of people living in areas such as high- altitude regions and areas emerging from conflict.,"['https://upload.wikimedia.org/wikipedia/commons/e/e5/10-pragya-5295.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/Pragya_J%26K_relief.jpg', 'Image not found']"
Brain cells,Not found on Wikipedia,['Image not found']
Fig. 1.8,Not found on Wikipedia,['Image not found']
Tornado,"A tornado is a violently rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.","['https://upload.wikimedia.org/wikipedia/commons/a/a8/05june-rapiddow-wide.gif', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/1957_Dallas_multi-vortex_1_edited.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/1999_Salt_Lake_City_tornado.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d1/2013ElRenoOKtornado.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/AllTdots.png']"
Deaths,Not found on Wikipedia,['Image not found']
Electrical appliance,Not found on Wikipedia,['Image not found']
Waste management,Waste management or waste disposal includes the processes and actions required to manage waste from its inception to its final disposal.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Agbogbloshie_Ghana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Air_pollution3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg']"
Specific heat,Not found on Wikipedia,['Image not found']
Insulin,"Insulin (, from Latin insula, 'island') is a peptide hormone produced by beta cells of the pancreatic islets encoded in humans by the INS gene.","['https://upload.wikimedia.org/wikipedia/commons/2/21/C._H._Best_and_F._G._Banting_ca._1924.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Charles_H._Best_and_Clark_Noble_ca._1920.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/Chart_for_Elizabeth_Hughes_%2812308739143%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/HSR_1996_II_3.5e.svg']"
Reddish iron oxide,Not found on Wikipedia,['Image not found']
Some other place,Not found on Wikipedia,['Image not found']
Reactions,Not found on Wikipedia,['Image not found']
Damp place,Not found on Wikipedia,['Image not found']
Nothing,"Nothing, no-thing, or no thing, is the complete absence of anything; the opposite of everything, or its complement.","['https://upload.wikimedia.org/wikipedia/commons/a/a0/Almost_black_square_020305.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Lewis_Carroll_-_Henry_Holiday_-_Hunting_of_the_Snark_-_Plate_4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Ion currents,Not found on Wikipedia,['Image not found']
"Upper, closed part of the test-tube",Not found on Wikipedia,['Image not found']
Nearly equal distances,Not found on Wikipedia,['Image not found']
Bunkers,Not found on Wikipedia,['Image not found']
Mountain,"A mountain is an elevated portion of the Earth's crust, generally with steep sides that show significant exposed bedrock.","['https://upload.wikimedia.org/wikipedia/commons/1/1b/080103_hakkai_fuji.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Comparison_of_Earth_farthest_points.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png']"
Irritation,"Irritation, in biology and physiology, is a state of inflammation or painful reaction to allergy or cell-lining damage.","['https://upload.wikimedia.org/wikipedia/commons/c/cb/DIN_4844-2_Warnung_vor_einer_Gefahrenstelle_D-W000.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Eczema-arms.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/ExclamationMark.png', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Herpes%28PHIL_1573_lores%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Infant_with_blepharitis_on_the_right_side.jpg']"
Muscle contraction,Muscle contraction is the activation of tension-generating sites within muscle cells.,"['https://upload.wikimedia.org/wikipedia/commons/2/24/1008_Skeletal_Muscle_Contraction.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/57/1009_Motor_End_Plate_and_Innervation.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/1012_Muscle_Twitch_Myogram.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/1013_Summation_Tetanus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/1015_Types_of_Contraction_new.jpg']"
WHO,Not found on Wikipedia,['Image not found']
Tinted lenses,Not found on Wikipedia,['Image not found']
Red pigment,Not found on Wikipedia,['Image not found']
Water plant,Not found on Wikipedia,['Image not found']
The SI unit,Not found on Wikipedia,['Image not found']
Common animals,Not found on Wikipedia,['Image not found']
Abdul,"Abdul (also transliterated as Abdal, Abdel, Abdil, Abdol, Abdool, or Abdoul; Arabic: عبد ال, ʿAbd al-) is the most frequent transliteration of the combination of the Arabic word Abd (عبد, meaning ""Servant"") and the definite prefix al / el (ال, meaning ""the"").It is the initial component of many compound names, names made of two words.",['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Taller,Taller is a commune in the Landes department in Nouvelle-Aquitaine in southwestern France.William II Sánchez of Gascony perpetrated a major defeat of the Vikings at Taller in 982 and they vanished as a serious threat thereafter.,"['https://upload.wikimedia.org/wikipedia/commons/f/f5/%22Chemin_de_Compostelle%22.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/%22Saint_Barth%C3%A9lemy%22_church.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Aquitaine-Limousin-Poitou-Charentes_region_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg']"
Exothermic reaction,"In thermochemistry, an exothermic reaction is a ""reaction for which the overall standard enthalpy change ΔH⚬ is negative."" Exothermic reactions usually release heat.","['https://upload.wikimedia.org/wikipedia/commons/5/59/15._%D0%9E%D1%81%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D1%83%D0%B2%D0%B0%D1%9A%D0%B5_%D0%BD%D0%B0_%D0%B3%D0%BE%D0%BB%D0%B5%D0%BC%D0%BE_%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE_%D0%B5%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%98%D0%B0_%D0%BF%D1%80%D0%B8_%D1%81%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D1%83%D0%B0%D1%9A%D0%B5_%D0%B5%D1%82%D0%B0%D0%BD%D0%BE%D0%BB.webm', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Ac_com.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Papapishu-Lab-icon-6.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/ThermiteReaction.jpg']"
Charged ends,Not found on Wikipedia,['Image not found']
Taken up,Not found on Wikipedia,['Image not found']
Centre,Not found on Wikipedia,['Image not found']
Dropper,Not found on Wikipedia,['Image not found']
Previous generation,Not found on Wikipedia,['Image not found']
Fig. 3.12,Not found on Wikipedia,['Image not found']
Sink,"A sink is a bowl-shaped plumbing fixture for washing hands, dishwashing, and other purposes.","['https://upload.wikimedia.org/wikipedia/commons/7/72/-41_sink.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Belfast_sink.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Bell-krater_louterion_Louvre_CA1341.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/Enamel_wash_basin_and_jug%2C_South_Africa.jpg']"
South direction,Not found on Wikipedia,['Image not found']
196S,Not found on Wikipedia,['Image not found']
Amino acid,Amino acids are organic compounds that contain both amino and carboxylic acid functional groups.,"['https://upload.wikimedia.org/wikipedia/commons/e/e2/AAcomplexation.png', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Amino_acid_catabolism_revised.png', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Amino_acids_in_food_and_blood.png', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Beta_alanine_comparison.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Bronsted_character_of_ionizing_groups_in_proteins.png']"
Longer life,Not found on Wikipedia,['Image not found']
Not single pure substances,Not found on Wikipedia,['Image not found']
Coiled structure,Not found on Wikipedia,['Image not found']
Box,A box (plural: boxes) is a container used for the storage or transportation of its contents.,"['https://upload.wikimedia.org/wikipedia/commons/c/cd/600sojudrinkbox.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Ammunition_Boxes%2C_MDVMHC.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Archive_boxes.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Box_%28231630111%29.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Box_with_cover_MET_DP241878.jpg']"
Declining,Not found on Wikipedia,['Image not found']
Flood damage,Not found on Wikipedia,['Image not found']
School picnic,Not found on Wikipedia,['Image not found']
food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Underground explosions,Not found on Wikipedia,['Image not found']
Tissue fluid,Not found on Wikipedia,['Image not found']
Professional career,Not found on Wikipedia,['Image not found']
Electrical signal,Not found on Wikipedia,['Image not found']
Mechanical efficiency,"In mechanical engineering, mechanical efficiency is a dimensionless number that measures the efficiency of a mechanism or machine in transforming the power input to the device to power output.",['https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']
Conduction process,Not found on Wikipedia,['Image not found']
Disinfection,Not found on Wikipedia,['Image not found']
Farmers,Not found on Wikipedia,['Image not found']
Gains,Not found on Wikipedia,['Image not found']
Late,Late may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Section 11.2,Not found on Wikipedia,['Image not found']
Mobile phone,"A mobile phone (cellphone, etc.) is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area, as opposed to a fixed-location phone (landline phone).","['https://upload.wikimedia.org/wikipedia/commons/1/1f/2007Computex_e21Forum-MartinCooper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Active_mobile_broadband_subscriptions_2007-2014.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Android_phones.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Crowd_of_people_with_phones.jpg']"
Drought,"A drought is a period of drier-than-normal conditions.: 1157  A drought can last for days, months or years.","['https://upload.wikimedia.org/wikipedia/commons/d/d3/California_Drought_Dry_Lakebed_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Climate_change_icon.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Corn_shows_the_affect_of_drought.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Drinking_water.jpg']"
earlier chapters,Not found on Wikipedia,['Image not found']
Anhydrous copper sulphate,Not found on Wikipedia,['Image not found']
Heiti,"A heiti (Old Norse heiti [hɛitɪ], Modern Icelandic [heiːtɪ], pl.",['Image not found']
Muscle of the heart,Not found on Wikipedia,['Image not found']
Clouds,Not found on Wikipedia,['Image not found']
Gregor Johann Mendel,Not found on Wikipedia,['Image not found']
Earthquakes,Not found on Wikipedia,['Image not found']
Passenger,"A passenger (also abbreviated as pax) is a person who travels in a vehicle, but does not bear any responsibility for the tasks required for that vehicle to arrive at its destination or otherwise operate the vehicle, and is not a steward.","['https://upload.wikimedia.org/wikipedia/commons/3/32/Bicycle_in_The_Hague_50.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Nautical_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/PATH_Train_with_No_Pax.jpg']"
Decision,Decision may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Unpleasant sounds,Not found on Wikipedia,['Image not found']
50°C,Not found on Wikipedia,['Image not found']
Kidney,The kidneys are two reddish-brown bean-shaped organs found in vertebrates.,"['https://upload.wikimedia.org/wikipedia/commons/2/26/2618_Nephron_Secretion_Reabsorption.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Blausen_0592_KidneyAnatomy_01.png', 'https://upload.wikimedia.org/wikipedia/commons/5/54/CTscankidney.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Gray1123.png']"
Distance/Time,Not found on Wikipedia,['Image not found']
Legal action,Not found on Wikipedia,['Image not found']
Iron,Iron is a chemical element with the symbol Fe (from Latin  ferrum 'iron') and atomic number 26.,"['https://upload.wikimedia.org/wikipedia/commons/5/5e/1255_-_Keramikos_Museum%2C_Athens_-_Iron_tool_-_Photo_by_Giovanni_Dall%27Orto%2C_Nov_12_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/2-isomers-of-ferrioxalate.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Carboxyhemoglobin_from_1AJ9.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Chinese_Fining_and_Blast_Furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Different crops,Not found on Wikipedia,['Image not found']
Golgi apparatus,"The Golgi apparatus (), also known as the Golgi complex, Golgi body, or simply the Golgi, is an organelle found in most eukaryotic cells.","['https://upload.wikimedia.org/wikipedia/commons/f/f0/0314_Golgi_Apparatus_a_en.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/0314_Golgi_Apparatus_b_en.png', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Animal_Cell.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Blausen_0435_GolgiApparatus.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
