Entity,Definition,Images
Cap,"A cap is a flat headgear, usually with a visor.","['https://upload.wikimedia.org/wikipedia/commons/b/b6/Casquette_a_helice.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Deutsche_Feldm%C3%BCtze%2C_Sumpftarn%2C_Bundesgrenzschutz_%28BGS%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/Emojione_1F458.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Flat-cap.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Hufflepuff_Hat.jpg']"
Food storage,"Food storage is a way of decreasing the variability of the food supply in the face of natural, inevitable variability.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Definition_of_Free_Cultural_Works_logo_notext.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/FEMA_-_39207_-_Food_storage_containers_stacked_on_shipping_pallets_in_Texas.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Food_caches%2C_Hooper_Bay%2C_Alaska.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg']"
Carbonates,Not found on Wikipedia,['Image not found']
spoon,"A spoon is a utensil consisting of a shallow bowl (also known as a head), oval or round, at the end of a handle.","['https://upload.wikimedia.org/wikipedia/commons/b/b7/18-03-25-K%C3%BCchenutensil-DSCF1429.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d5/18-03-25-K%C3%BCchenutensil-DSCF1431.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Achaemenid_spoon_4TH_Century_B.C.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Birckala_1017_spoon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Spontaneous forest fires,Not found on Wikipedia,['Image not found']
Sharp shadow,Not found on Wikipedia,['Image not found']
Fish food,Not found on Wikipedia,['Image not found']
fertilised egg,Not found on Wikipedia,['Image not found']
Safai karamcharis,Not found on Wikipedia,['Image not found']
Radio device,Not found on Wikipedia,['Image not found']
Synapse,"In the nervous system, a synapse is a structure that permits a neuron (or nerve cell) to pass an electrical or chemical signal to another neuron or to the target effector cell.","['https://upload.wikimedia.org/wikipedia/commons/1/10/Active_zone3.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/33/Blausen_0843_SynapseTypes.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Chemical_synapse_schema_cropped.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Neuro_Muscular_Junction.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Neuron_synapse.svg']"
Phone,Not found on Wikipedia,['Image not found']
Fig. 11.31 (b),Not found on Wikipedia,['Image not found']
Tip of the pin,Not found on Wikipedia,['Image not found']
Located,Not found on Wikipedia,['Image not found']
Collides with,Not found on Wikipedia,['Image not found']
Fig.3.10,Not found on Wikipedia,['Image not found']
Liquified petroleum gas,Not found on Wikipedia,['Image not found']
Average global temperature,Not found on Wikipedia,['Image not found']
Womb,Not found on Wikipedia,['Image not found']
Scientific discoveries,Not found on Wikipedia,['Image not found']
Ticket,Ticket or tickets may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Safe,A safe (also called a strongbox or coffer) is a secure lockable box used for securing valuable objects against theft or fire.,"['https://upload.wikimedia.org/wikipedia/commons/4/46/0011Moebeltresor.JPG', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Australian_Made_CMI_H2D_Home_Safe.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Bills_and_coins.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Caja_fuerte_antigua.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Cashbox_from_18th_century.JPG']"
Photography,"Photography is the art, application, and practice of creating durable images by recording light, either electronically by means of an image sensor, or chemically by means of a light-sensitive material such as photographic film.","['https://upload.wikimedia.org/wikipedia/commons/9/92/1485016840_IMG_7518.JPG_larger.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Aktikompositsioon_19_%28J._K%C3%BCnnap%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Alfred_Stieglitz_-_The_Steerage_-_Google_Art_Project.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Boulevard_du_Temple_by_Daguerre.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Camera_obscura_box.jpg']"
Corneal transplantation,"Corneal transplantation, also known as corneal grafting, is a surgical procedure where a damaged or diseased cornea is replaced by donated corneal tissue (the graft).","['https://upload.wikimedia.org/wikipedia/commons/6/69/A_human_eye_1_day_after_a_cornea_transplant.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Boston_Kpro_type_1_Titanium_posterior_plate.JPG', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Cornea_Transplant.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Cornea_transplant.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Eduard_Konrad_Zirm.JPG']"
Information transfer,"In telecommunications, information transfer is the process of moving messages containing user information from a source to a sink via a communication channel.",['https://upload.wikimedia.org/wikipedia/commons/4/49/Kommunikationsnetze.png']
Blurred,Blurred may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Black layer,Not found on Wikipedia,['Image not found']
Illumination,Illumination may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Estrogen,Estrogen or oestrogen (see spelling differences) is a category of sex hormone responsible for the development and regulation of the female reproductive system and secondary sex characteristics.,"['https://upload.wikimedia.org/wikipedia/commons/6/6e/Chemical_structures_of_major_endogenous_estrogens_no_labels.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Estradiol.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/Estradiol_during_menstrual_cycle.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Estradiol_metabolism_structures.svg']"
Bodies,Bodies may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
General health,Not found on Wikipedia,['Image not found']
Shaft,Shaft may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Egg shell,Not found on Wikipedia,['Image not found']
Egestion,Not found on Wikipedia,['Image not found']
800 cm2,Not found on Wikipedia,['Image not found']
Inverters,Not found on Wikipedia,['Image not found']
Yellow flame with lots of black smoke,Not found on Wikipedia,['Image not found']
Immunity,Immunity may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
IUCN,Not found on Wikipedia,['Image not found']
Tobacco,"Tobacco is the common name of several plants in the genus Nicotiana of the family Solanaceae, and the general term for any product prepared from the cured leaves of these plants.","['https://upload.wikimedia.org/wikipedia/commons/8/86/A_Smoking_Club.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/A_traditional_tobacco_drying_kiln_in_Myrtleford%2C_Victoria%2C_Australia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Basma-tobacco-drying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/Chute_tobacco.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Cycle of passage,Not found on Wikipedia,['Image not found']
CFCs,Not found on Wikipedia,['Image not found']
Droplets,Not found on Wikipedia,['Image not found']
Making homogenous mixture,Not found on Wikipedia,['Image not found']
Dental cavity,Not found on Wikipedia,['Image not found']
Melts down,Not found on Wikipedia,['Image not found']
Beels,Not found on Wikipedia,['Image not found']
Margulies,"Margulies (occasionally Margolyes) is a surname that, like its variants shown below, is derived from the Ashkenazi Hebrew pronunciation of the Hebrew word מרגליות‎ (Israeli Hebrew [maʁɡaliˈjot]), meaning 'pearls,' and may refer to:",['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Talking with friends,Not found on Wikipedia,['Image not found']
Tooth loss,Tooth loss is a process in which one or more teeth come loose and fall out.,"['https://upload.wikimedia.org/wikipedia/commons/d/db/Gebitswissel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/WHO_Rod.svg']"
Inequality,Inequality may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Molten chlorides,Not found on Wikipedia,['Image not found']
Water insoluble minerals,Not found on Wikipedia,['Image not found']
K-shell,Not found on Wikipedia,['Image not found']
Normal construction,Not found on Wikipedia,['Image not found']
Enlarged,Not found on Wikipedia,['Image not found']
Thylakoids(F2),Not found on Wikipedia,['Image not found']
Lifting,Lifting may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Kharif season,Not found on Wikipedia,['Image not found']
Na CO,Not found on Wikipedia,['Image not found']
Oranulooytes,Not found on Wikipedia,['Image not found']
Digital signals,Not found on Wikipedia,['Image not found']
Unfertilised egg,Not found on Wikipedia,['Image not found']
Functioning of the body,Not found on Wikipedia,['Image not found']
Teenage mothers,Not found on Wikipedia,['Image not found']
Reversible change,Not found on Wikipedia,['Image not found']
Mineral identification,Not found on Wikipedia,['Image not found']
Sensory cells,Not found on Wikipedia,['Image not found']
Boiled distilled water,Not found on Wikipedia,['Image not found']
Destillation apparatus,Not found on Wikipedia,['Image not found']
Bottle of sodium hydroxide pellets,Not found on Wikipedia,['Image not found']
Newly hatched,Not found on Wikipedia,['Image not found']
Falling of teeth,Not found on Wikipedia,['Image not found']
Say NO to Drugs,Not found on Wikipedia,['Image not found']
Different species,Not found on Wikipedia,['Image not found']
Gene transfer technology,Not found on Wikipedia,['Image not found']
Spirulina,Spirulina may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Any black writing,Not found on Wikipedia,['Image not found']
Musical instrument,A musical instrument is a device created or adapted to make musical sounds.,"['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/9/95/African_music_instrument_made_from_a_can_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/Alboka.png', 'https://upload.wikimedia.org/wikipedia/commons/4/49/CarnyxDeTintignac2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
All kinds of transformations,Not found on Wikipedia,['Image not found']
Rationalised 2023-24 Science 80 class,Not found on Wikipedia,['Image not found']
Genetic diversity,"Genetic diversity is the total number of genetic characteristics in the genetic makeup of a species, it ranges widely from the number of species to differences within species and can be attributed to the span of survival for a species.","['https://upload.wikimedia.org/wikipedia/commons/7/76/Annotated_Diagram_of_Natural_Selection.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Cheetah_genetic_diversity.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Darwin%27s_finches_by_Gould.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Human_karyotype.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Maize_diversity_in_Vavilovs_office_%283421259242%29.jpg']"
Death rate,Not found on Wikipedia,['Image not found']
Thickening of uterine wall,Not found on Wikipedia,['Image not found']
Sweet taste,Not found on Wikipedia,['Image not found']
Next generations,Not found on Wikipedia,['Image not found']
1 kg,Not found on Wikipedia,['Image not found']
Progressive diminishment,Not found on Wikipedia,['Image not found']
Round bottomed,Not found on Wikipedia,['Image not found']
Other stars,Not found on Wikipedia,['Image not found']
Undigested residues,Not found on Wikipedia,['Image not found']
French chemist,Not found on Wikipedia,['Image not found']
1 A,Not found on Wikipedia,['Image not found']
2.1 s,Not found on Wikipedia,['Image not found']
Polymer,"A polymer (; Greek poly-, ""many"" + -mer, ""part"")","['https://upload.wikimedia.org/wikipedia/commons/1/16/Algae_Graphic.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Alternating_copolymer_3D.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Atactic-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Bills_and_coins.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/Block_copolymer_3D.svg']"
"""two thousand and one""",Not found on Wikipedia,['Image not found']
Ceiling fan,"A ceiling fan is a fan mounted on the ceiling of a room or space, usually electrically powered, that uses hub-mounted rotating blades to circulate air.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Casablanca_Delta_ceiling_fan.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Ceiling_fan_wall_control_types.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Emerson_Universal.jpg']"
Utensils,Not found on Wikipedia,['Image not found']
Sandy,Sandy may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
'AMBULANCE',Not found on Wikipedia,['Image not found']
Plastic spoon,Not found on Wikipedia,['Image not found']
Simple squamous epithelial cells,Not found on Wikipedia,['Image not found']
Physical system,A physical system is a collection of physical objects under study.,"['https://upload.wikimedia.org/wikipedia/commons/f/fb/Atom_editor_logo_black.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Physical_systems-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Real,Real may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Predators,Not found on Wikipedia,['Image not found']
Chalk,"Chalk is a soft, white, porous, sedimentary carbonate rock.","['https://upload.wikimedia.org/wikipedia/commons/1/18/Carrieres_de_Meudon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Chalk-Sidewalk-Art-0092.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/52/Chalk_%28%22Upper_Chalk%22_Formation%2C_Upper_Cretaceous%3B_White_Cliffs_of_Dover%2C_England%2C_southern_Britain%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Colored_chalks_%283391214973%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Immersion heaters,Not found on Wikipedia,['Image not found']
Ingestion,Ingestion  is the consumption of a substance by an organism.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Foreign_body_in_esophagus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Chlorenchyma,Not found on Wikipedia,['Image not found']
Circular motion,"In physics, circular motion is a movement of an object along the circumference of a circle or rotation along a circular path.","['https://upload.wikimedia.org/wikipedia/commons/f/ff/Breaking_String.PNG', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Circular_motion_vectors.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Crystal_Clear_app_kedit.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/Freebody_circular.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Freebody_object.svg']"
