entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Thylakoids,Membrane,Chloroplasts,Organelle,Part of,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Thylakoids,Membrane,Light-dependent reactions,Biological process,Occur in,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Photosynthesis,Biological process,Thylakoids,Membrane,Occurs in,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Plant cells,Cell type,Chloroplasts,Organelle,Contains,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Sundial,Instrument,Time of the day,Time,Marked by,You can make your own sundial and use it to mark the time of the day at your place.
Place,Location,Sundial,Instrument,Used at,You can make your own sundial and use it to mark the time of the day at your place.
Circular board,Object,Gnomon,Object,Needs fixing,One way to fix the gnomon could be to make a groove along a diameter on the circular board.
Groove,Feature,Circular board,Object,Located on,One way to fix the gnomon could be to make a groove along a diameter on the circular board.
Diameter,Measurement,Circular board,Object,Has,One way to fix the gnomon could be to make a groove along a diameter on the circular board.
Line,Physical object,Ground,Physical object,Located on,Mark a line on the ground along the North-South direction.
North-South direction,Direction,Line,Physical object,Along,Mark a line on the ground along the North-South direction.
Tip of the shadow,Object,Position,Location,Marked every hour,Mark the position of the tip of the shadow every hour throughout the day.
Day,Time period,Tip of the shadow,Object,Throughout,Mark the position of the tip of the shadow every hour throughout the day.
Draw lines,Action,Points,Object,Marked by,Draw lines to connect each point marked by you with the centre of the base of the gnomon as shown in Fig. 9.16.
Centre of the base,Point,Gnomon,Object,Connects to,Draw lines to connect each point marked by you with the centre of the base of the gnomon as shown in Fig. 9.16.
Circular board,Object,Periphery,Location,Extend up to,Extend the lines on the circular board up to its periphery.
Sundial,Instrument,Time of the day,Time,Reads,You can use this sundial to read the time of the day at your place.
Remember that gnomon,Object,North-South direction,Direction,Placed in,Remember that the gnomon should always be placed in the North-South direction as shown in Fig. 9.16.
National Physical Laboratory,Organization,India,Country,Located in,"The time-keeping services in India are provided by the National Physical Laboratory, New Delhi."
Time-keeping services,Service,National Physical Laboratory,Organization,Provided by,"The time-keeping services in India are provided by the National Physical Laboratory, New Delhi."
New Delhi,City,National Physical Laboratory,Organization,Located in,"The time-keeping services in India are provided by the National Physical Laboratory, New Delhi."
The clock,Device,Time intervals,Time measurement,Measures with accuracy of one-millionth of a second.,The clock they use can measure time intervals with an accuracy of one-millionth of a second.
National Institute of Standards and Technology,Organization,Clock,Device,Developed by,The most accurate clock in the world has been developed by the National Institute of Standards and Technology in the U.S.A.
Clock,Device,National Institute of Standards and Technology,Organization,Developed by,The most accurate clock in the world has been developed by the National Institute of Standards and Technology in the U.S.A.
National Institute of Standards and Technology,Organization,U.S.A.,Country,Located in,The most accurate clock in the world has been developed by the National Institute of Standards and Technology in the U.S.A.
Clock,Device,Seconds,Unit of time,Measured in,This clock will lose or gain one second after running for 20 million years.
Running,Activity,Clock,Device,Required for,This clock will lose or gain one second after running for 20 million years.
20 million years,Time period,Running,Activity,Required for,This clock will lose or gain one second after running for 20 million years.
Lose,Change,Seconds,Unit of time,Affected by,This clock will lose or gain one second after running for 20 million years.
Gain,Change,Seconds,Unit of time,Affected by,This clock will lose or gain one second after running for 20 million years.
Park,Location,Swing,Equipment,Located in,You can perform an interesting activity when you visit a park to ride a swing.
You,Person,Swing,Equipment,Interacts with,You can perform an interesting activity when you visit a park to ride a swing.
Activity,Action,You,Person,Performs,You can perform an interesting activity when you visit a park to ride a swing.
Swing,Object,Oscillate,Action,Can perform,Make the swing oscillate without anyone sitting on it.
Chloroplasts,Organelle,plant cells,Cell type,found in,"If not, you may try it out now."
Photosynthesis,Biological process,Chloroplasts,Organelle,takes place in,"If not, you may try it out now."
Thylakoids,Membrane,Chloroplasts,Organelle,found inside,"If not, you may try it out now."
Light-dependent reactions,Biological process,Thylakoids,Membrane,occur in,"If not, you may try it out now."
Paheli,Person,Boojho,Person,Related,Paheli and Boojho had also set up the game by connecting an electric circuit as suggested in Class VI.
Game,Activity,Electric circuit,Object,Connected by,Paheli and Boojho had also set up the game by connecting an electric circuit as suggested in Class VI.
Class VI,Academic class,Electric circuit,Object,Suggested in,Paheli and Boojho had also set up the game by connecting an electric circuit as suggested in Class VI.
Paheli,Person,Drawing,Artwork,Made,"So, Paheli made a neat drawing showing how the various electric components were to be connected (Fig.10.1)."
Electric components,Physical object,Drawing,Artwork,Depicted,"So, Paheli made a neat drawing showing how the various electric components were to be connected (Fig.10.1)."
Fig.10.1,Visual aid,Drawing,Artwork,Refers to,"So, Paheli made a neat drawing showing how the various electric components were to be connected (Fig.10.1)."
Boojho,Person,Electric components,Object,Wondered about,It made Boojho wonder if there was an easier way to represent these electric components.
Electric components,Object,Representation,Concept,Described by,It made Boojho wonder if there was an easier way to represent these electric components.
Representation,Concept,Easier way,Concept,Described by,It made Boojho wonder if there was an easier way to represent these electric components.
Electric components,Physical object,Symbols,Representation,represented by,10.1 SYMBOLS OF ELECTRIC COMPONENTS Some common electric components can be represented by symbols.
Table 10.1,Table,Electric components,Component type,Includes,"In Table 10.1, some electric components and their symbols are shown."
Electric components,Component type,Symbols,Symbol type,Shown in,"In Table 10.1, some electric components and their symbols are shown."
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Look at the symbols carefully.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,Look at the symbols carefully.
Thylakoids,Membrane,Chloroplasts,Organelle,within,Look at the symbols carefully.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,Look at the symbols carefully.
Electric cell,Device,Positive terminal,Terminal,Has,Do you recall that an electric cell has a positive terminal and a negative terminal?
Electric cell,Device,Negative terminal,Terminal,Has,Do you recall that an electric cell has a positive terminal and a negative terminal?
Longer line,Terminal,Positive,Charge,Represents,"In the symbol of the electric cell, the longer line represents the positive terminal and the thicker, shorter line represents the negative terminal."
"Thicker, shorter line",Terminal,Negative,Charge,Represents,"In the symbol of the electric cell, the longer line represents the positive terminal and the thicker, shorter line represents the negative terminal."
Electric cell,Device,Longer line,Terminal,Contains,"In the symbol of the electric cell, the longer line represents the positive terminal and the thicker, shorter line represents the negative terminal."
Electric cell,Device,"Thicker, shorter line",Terminal,Contains,"In the symbol of the electric cell, the longer line represents the positive terminal and the thicker, shorter line represents the negative terminal."
Switch,Device,ON position,Position,represented by,For a switch the ‘ON’ position and the ‘OFF’ position are represented by the symbols as shown.
Switch,Device,OFF position,Position,represented by,For a switch the ‘ON’ position and the ‘OFF’ position are represented by the symbols as shown.
Symbols,Representation,ON position,Position,represented by,For a switch the ‘ON’ position and the ‘OFF’ position are represented by the symbols as shown.
Symbols,Representation,OFF position,Position,represented by,For a switch the ‘ON’ position and the ‘OFF’ position are represented by the symbols as shown.
Wires,Component,Circuit,System,Connect,The wires used to connect the various components in a circuit are represented by lines.
Lines,Representation,Wires,Component,Represent,The wires used to connect the various components in a circuit are represented by lines.
Table 10.1,Table,Battery,Device,Shown in,"In Table 10.1, a battery and its symbol are also shown."
Battery,Device,Table 10.1,Table,Shown in,"In Table 10.1, a battery and its symbol are also shown."
Symbol,Representation,Battery,Device,Associated with,"In Table 10.1, a battery and its symbol are also shown."
Many devices,Object,Batteries,Object,Power source,"Notice Rationalised 2023-24  SCIENCE 110 Many devices such as torches, transistors, toys, TV remote controls, use batteries."
Torches,Object,Batteries,Object,Power source,"Notice Rationalised 2023-24  SCIENCE 110 Many devices such as torches, transistors, toys, TV remote controls, use batteries."
Transistors,Object,Batteries,Object,Power source,"Notice Rationalised 2023-24  SCIENCE 110 Many devices such as torches, transistors, toys, TV remote controls, use batteries."
Toys,Object,Batteries,Object,Power source,"Notice Rationalised 2023-24  SCIENCE 110 Many devices such as torches, transistors, toys, TV remote controls, use batteries."
