entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Speed,physical quantity,Time,series,calculated from,"Each one of you can then measure the time taken to cover that distance and calculate your speed.
"
Fastest snail,record,Record,quality,instance of,"It may be interesting to know who amongst you is the fastest.
"
Water clock,clock,Clock,machine,subclass of,"Speeds of some living organisms are given in Fig. 9.6  Measuring the speed of a ball (a) Sundial at Jantar Mantar, Delhi (b) Sand clock (c) Water clock Fig.
"
Speed,physical quantity,Time,series,calculated from,"9.5  Some ancient time-measuring devices Rationalised 2023-24  MOTION AND TIME 99 Table 9.3 Distance moved and time taken by a moving ball Name of the group Distance moved by Time taken (s) Speed = Distance/ the ball (m) Time taken (m/s) Boojho wants to know whether there is any device that measures the speed.
"
Table 9,table,Metre per second,unit of speed,depicts,"Table 9.4, in km/h.
"
Metre per second,SI derived unit,Speed,physical quantity,measured physical quantity,"You can calculate the speeds in m/s yourself.
"
Rocket launch vehicle,rocket,Satellite,nan,has effect,"Rockets, launching satellites into earth’s orbit, often attain speeds up to 8 km/s.
"
Tortoise,taxon,Species,rank,taxon rank,"On the other hand, a tortoise can move only with a speed of about 8 cm/s.
"
Tortoise,taxon,Tortoise,taxon,parent taxon,"Can you calculate how fast is the rocket compared with the tortoise?
"
Speed,physical quantity,Distance,physical quantity,calculated from,"Once you know the speed of an object, you can find the distance moved by it in a given time.
"
Speed,physical quantity,Time,series,calculated from,"All you have to do is to multiply the speed by time.
"
Speed,physical quantity,Time,series,calculated from,"Thus, Distance covered = Speed × Time You can also find the time an object would take to cover a distance while moving with a given speed.
"
Dashboard,user interface,Vehicle,container,part of,"Similarly, meters can be seen on the dashboards of cars, buses and other vehicles.
"
Dashboard,nan,Car,motor vehicle,part of,"Fig. 9.7 shows the dashboard of a car.
"
Metre per second,unit of speed,Metre,unit of length,instance of,"Note that one of the meters has km/h written at one corner.
"
Speedometer,measuring instrument,Speedometer,measuring instrument,part of,"This is called a speedometer.
"
Speed table,table,Speed,physical quantity,facet of,"It records the Time taken = Distance/Speed Table 9.4 Fastest speed that some animals can attain S.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"No.
"
Metre per second,SI derived unit,Speed,physical quantity,measured physical quantity,"Name of the object Speed in km/h Speed in m/s 1.
"
Falcon 320 320,aircraft model,Falcon,taxon,subclass of,"Falcon 320 320 10 0 0 6 0 6 0  2.
"
Cheetah 112 3,Cheetah,Cheetah,taxon,instance of,"Cheetah 112 3.
"
Blue fish 40 – 46 4,taxon,Blue fish,taxon,parent taxon,"Blue fish 40 – 46 4.
"
Rabbit 56 5,rabbit,Rabbit,taxon,instance of,"Rabbit 56 5.
"
Squirrel 19 6,squirrel,Squirrel,taxon,instance of,"Squirrel 19 6.
"
Domestic mouse 11 7,taxon,Mouse,taxon,parent taxon,"Domestic mouse 11 7.
"
Human 40 8,human,Human,organisms known by a particular common name,instance of,"Human 40 8.
"
Giant tortoise,taxon,Tortoise,taxon,parent taxon,"Giant tortoise 0.27 9.
"
Metre per second,unit of speed,Speed,physical quantity,measured physical quantity,"Snail 0.05 Rationalised 2023-24  SCIENCE 100 speed directly in km/h.
"
Metre,unit of length,Distance,physical quantity,measurement scale,"There is also another meter that measures the distance moved by the vehicle.
"
Odometer,measuring instrument,Metre,unit of length,instance of,"This meter is known as an odometer.
"
Odometer,unit of measurement,Bus,motor vehicle,part of,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey.
"
Table 9 of the Bible,"version, edition, or translation",Bible,written work,edition or translation of,"Later on she recorded her readings in Table 9.5.
"
England,devolved nation within the UK,London,city,capital,"Can you tell how far was the picnic spot from the school?
"
Speed of the bus,speed,Speed,physical quantity,instance of,"Can you calculate the speed of the bus?
"
Boojho,literary character,Paheli,literary character,spouse,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM.
"
Paheli,mythological Greek character,Nefertiti,mythological Greek character,occupation,"Paheli had no answer to this question.
"
Teacher,position,Teacher,position,subclass of,"They went to their teacher.
"
Distance-time graph,distance-function graph,Distance-function graph,function graph,subclass of,"She told them that one way to solve this problem is to plot a distance-time graph.
"
Pie chart,chart,Chart,map,subclass of,"Another type of graphical representation is a pie chart (Fig. 9.9).
"
Distance-time graph,distance-time function,Line graph,graph,subclass of,"The distance-time graph is a line graph.
"
Dashboard,user interface,Car,motor vehicle,part of,"Fig. 9.7  The dashboard of a car Rationalised 2023-24  MOTION AND TIME 101 Table 9.6 The motion of a car S.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"No.
"
0 0 2,natural number,Natural number,integer sequence,instance of,"0 0 2.
"
1 1 3,natural number,Natural number,integer sequence,instance of,"1 1 3.
"
4,natural number,Natural number,integer sequence,instance of,"2 2 4.
"
3 3 5,natural number,Natural number,integer sequence,instance of,"3 3 5.
"
4 4 6,natural number,Natural number,integer sequence,instance of,"4 4 6.
"
Weight,physical quantity,Age,phenomenon,calculated from,"5 5 Fig. 9.10  A line graph showing change in weight of a man with age Fig.
"
Graph paper,paper,Paper,intermediate product,subclass of,"9.9  A pie chart showing composition of air Fig. 9.11  x-axis and y-axis on a graph paper Take a sheet of graph paper.
"
X axis, axis,X-axis,polytope,part of,"It is known as the x-axis.
"
Y axis,axis,X-axis,polytope,part of,"It is called the y-axis.
"
XOX,natural number,Yoy,natural number,followed by,"The point of intersection of XOX' and YOY' is known as the origin O.
"
X axis,axis,X axis, axis,part of,"We show the positive values on the x-axis along OX.
"
Y axis,axis,Oy axis,axis,opposite of,"Similarly, positive values on the y-axis are shown along OY.
"
Positive quantity,physical quantity,Physical quantity,physical property,subclass of,"In this chapter we shall consider only the positive values of quantities.
"
Paheli,mythological serpent,Boojho,mythological serpent,sibling,"Boojho and Paheli found out the distance travelled by a car and the time taken by it to cover that distance.
"
Kilogram,unit of mass,Weight,physical quantity,measured physical quantity,"2 4 6 8 10 12 14 16 18 20 22 20 10 30 40 50 60 70 80 Weight (in kg) Age (in year) X O X Y Y You can make the graph by following the steps given below: Draw two perpendicular lines to represent the two axes and mark them as OX and OY as in Fig. 9.11.
"
X axis,axis,Y axis,axis,opposite of," Decide the quantity to be shown along the x-axis and that to be shown along the y-axis.
"
Nitrogen,chemical element,Oxygen,chemical element,part of,"In this case Y X Other gases Oxygen Nitrogen Rationalised 2023-24  SCIENCE 102 we show the time along the x-axis and the distance along the y-axis.
"
Distance,physical quantity,Time,series,calculated from," Choose a scale to represent the distance and another to represent the time on the graph.
"
Metre,unit of length,Distance,physical quantity,part of,"For the motion of the car scales could be Time: 1 min = 1 cm Distance: 1 km = 1 cm  Mark values for the time and the distance on the respective axes according to the scale you have chosen.
"
Minute,UCUM derived unit,Minute,UCUM derived unit,said to be the same as,"For the motion of the car mark the time 1 min, 2 min, … on the x-axis from the origin O.
"
Metre,unit of length,Distance,physical quantity,part of,"Similarly, mark the distance 1 km, 2 km … on the y-axis (Fig. 9.12).
"
Distance,physical quantity,Time,series,calculated from," Now you have to mark the points on the graph paper to represent each set of values for distance and time.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"No.
"
Minute,UCUM derived unit,Table 9,table,part of,"1 in Table 9.6 shows that at time 0 min the distance moved is also zero.
"
Metre,unit of length,Distance,physical quantity,part of,"After 1 minute, the car has moved a distance of 1 km.
"
Minute,UCUM derived unit,Time,series,measured physical quantity,"To mark this set of values look for the point that represents 1 minute on the x-axis.
"
X axis,axis,Y axis,axis,opposite of,"Draw a line parallel to the y-axis at this point.
"
Metre,unit of length,Distance,physical quantity,part of,"Then draw a line parallel to the x-axis from the point corresponding to distance 1 km on the y-axis.
"
Distance-time graph,distance,Distance,physical quantity,subclass of,"This is the distance-time graph for the motion of the car.
"
Speed,physical quantity,Distance,physical quantity,calculated from," If the distance-time graph is a straight line, it indicates that the object is moving with a constant speed.
"
