Entity,Definition,Images
Plastic,Plastics are a wide range of synthetic or semi-synthetic materials that use polymers as a main ingredient.,"['https://upload.wikimedia.org/wikipedia/commons/4/42/1682478-poster-1280-plasticbags.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/A_Ziploc_bag_made_from_LDPE.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Alexander_Parkes_Blue_Plaque.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Bales_of_PET_bottles_stacked.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Blow_molding_process.jpg']"
Cookware,Not found on Wikipedia,[]
Iron,Iron ( or ) is a chemical element with symbol Fe (from Latin: ferrum) and atomic number 26.,"['https://upload.wikimedia.org/wikipedia/commons/5/5e/1255_-_Keramikos_Museum%2C_Athens_-_Iron_tool_-_Photo_by_Giovanni_Dall%27Orto%2C_Nov_12_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/2-isomers-of-ferrioxalate.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Carboxyhemoglobin_from_1AJ9.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Chinese_Fining_and_Blast_Furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Aluminium,Aluminium (aluminum in North American English) is a chemical element with the symbol Al and atomic number 13.,"['https://upload.wikimedia.org/wikipedia/commons/8/83/AlHydrolysis.png', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Al_absorption_by_skin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Al_transport_across_human_cells.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Aluminium_-_world_production_trend.svg']"
Copper,Copper is a chemical element with the symbol Cu (from Latin: cuprum) and atomic number 29.,"['https://upload.wikimedia.org/wikipedia/commons/f/f7/1953_Canadian_Dime_in_a_box_of_US_Dimes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/ARS_copper_rich_foods.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/AngleseyCopperStream.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/Busbars.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Chrysocolla_Timna_070613.jpg']"
Paper,"Paper is a thin sheet material produced by mechanically or chemically processing cellulose fibres derived from wood, rags, grasses or other vegetable sources in water, draining the water through fine mesh leaving the fibre evenly distributed on the surface, followed by pressing and drying.","['https://upload.wikimedia.org/wikipedia/commons/7/7b/20221129_low_quality_paper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Book_suffering_from_slow_fire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Chinese_hemp_paper_western_han.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Coloured%2C_textured_craft_card.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Material,Material is a substance or mixture of substances that constitutes an object.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Plastic_objects.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Red_terracotta_flowerpots.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Stainless_kitchen_container_with_cover.jpg']"
Face (art),Not found on Wikipedia,[]
Face (art),Not found on Wikipedia,[]
Shine,Shine may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Sandpaper,Sandpaper and glasspaper are names used for a type of coated abrasive that consists of sheets of paper or cloth with abrasive material glued to one face.,"['https://upload.wikimedia.org/wikipedia/commons/4/43/320_emery_cloth.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Assorted_coated_abrasives.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Mergefrom.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg']"
Construction,"Construction is a general term meaning the art and science to form objects, systems, or organizations, and comes from Latin constructio (from com- ""together"" and struere ""to pile up"") and Old French construction.","['https://upload.wikimedia.org/wikipedia/commons/0/04/-37_Construction.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/401-403-410_and_Construction_crop.png', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Algamildj.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Construction_Workers.jpg']"
Property (chemistry),Not found on Wikipedia,[]
Material,Material is a substance or mixture of substances that constitutes an object.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Plastic_objects.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Red_terracotta_flowerpots.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Stainless_kitchen_container_with_cover.jpg']"
Metal,"A metal (from Greek μέταλλον métallon, ""mine, quarry, metal"") is a material that, when freshly prepared, polished, or fractured, shows a lustrous appearance, and conducts electricity and heat relatively well.","['https://upload.wikimedia.org/wikipedia/commons/6/68/25_litrai_en_%C3%A9lectrum_repr%C3%A9sentant_un_tr%C3%A9pied_delphien.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Akan_MHNT.AC.AF.29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Allegheny_Ludlum_steel_furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Antimony-4.jpg']"
Shine,Shine may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Iron,Iron ( or ) is a chemical element with symbol Fe (from Latin: ferrum) and atomic number 26.,"['https://upload.wikimedia.org/wikipedia/commons/5/5e/1255_-_Keramikos_Museum%2C_Athens_-_Iron_tool_-_Photo_by_Giovanni_Dall%27Orto%2C_Nov_12_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/2-isomers-of-ferrioxalate.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Carboxyhemoglobin_from_1AJ9.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Chinese_Fining_and_Blast_Furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Compress,compress is a Unix shell compression program based on the LZW compression algorithm.,['https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']
Hardness,"In materials science, hardness (antonym: softness) is a measure of the resistance to localized plastic deformation induced by either mechanical indentation or abrasion.","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Close-packed_spheres.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Dislocation_edge_d2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Stress-strain1.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Vickers-tester.jpg']"
Cotton,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective case, around the seeds of the cotton plants of the genus Gossypium in the mallow family Malvaceae.","['https://upload.wikimedia.org/wikipedia/commons/d/dd/Adams_%26_Bazemore_Cotton_Warehouse%2C_4th_near_Poplar%2C_circa_1877_-_DPLA_-_7e9ab74033df525c16cfacddfb85955f.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_current_red_Asia_Australia.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Armenian_cotton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/BALLS_OF_COTTON_%28ANDHRA_-SOUTH_INDIA%29_READY_FOR_HARVEST.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Bale_of_cotton_at_LA_State_Cotton_Museum_IMG_7387.JPG']"
Lustre hardness,Not found on Wikipedia,[]
Glass,"Glass is a non-crystalline, often transparent, amorphous solid that has widespread practical, technological, and decorative use in, for example, window panes, tableware, and optics.","['https://upload.wikimedia.org/wikipedia/commons/7/78/250_mL_Erlenmeyer_flask.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Bottle%2C_wine_%28AM_1997.80.28-1%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Bristol.blue.glass.arp.750pix.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/British_dimpled_glass_pint_jug_with_ale.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Bulk_Metallic_Glass_Sample.jpg']"
Chemical substance,A chemical substance is a form of matter having constant chemical composition and characteristic properties.,"['https://upload.wikimedia.org/wikipedia/commons/d/d5/Chemical_compounds.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Ethanol-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Kochendes_wasser02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Nile_red_01.jpg']"
Stirring,Not found on Wikipedia,[]
Musical composition,"Musical composition can refer to an original piece or work of music, either vocal or instrumental, the structure of a musical piece or to the process of creating or writing a new piece of music.","['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/Borodin_Scherzo_in_A_flat.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Chord_chart.mid', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Chord_chart.svg']"
Chemical substance,A chemical substance is a form of matter having constant chemical composition and characteristic properties.,"['https://upload.wikimedia.org/wikipedia/commons/d/d5/Chemical_compounds.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Ethanol-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Kochendes_wasser02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Nile_red_01.jpg']"
Solid,"Solid is one of the four fundamental states of matter (the others being liquid, gas, and plasma).","['https://upload.wikimedia.org/wikipedia/commons/9/9b/1D_normal_modes_%28280_kB%29.gif', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Ceranfeld.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Chrysler_Building_detail.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Different_minerals.jpg']"
Chemical substance,A chemical substance is a form of matter having constant chemical composition and characteristic properties.,"['https://upload.wikimedia.org/wikipedia/commons/d/d5/Chemical_compounds.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Ethanol-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Kochendes_wasser02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Nile_red_01.jpg']"
Science illustrator,Not found on Wikipedia,[]
Activity (psychology),Not found on Wikipedia,[]
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Liquid,A liquid is a nearly incompressible fluid that conforms to the shape of its container but retains a (nearly) constant volume independent of pressure.,"['https://upload.wikimedia.org/wikipedia/commons/4/43/2006-01-14_Surface_waves.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Blue_Lava_lamp.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Cavitating-prop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Hot_and_cold_water_immiscibility_thermal_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Lennard-Jones_Radial_Distribution_Function.svg']"
Glass,"Glass is a non-crystalline, often transparent, amorphous solid that has widespread practical, technological, and decorative use in, for example, window panes, tableware, and optics.","['https://upload.wikimedia.org/wikipedia/commons/7/78/250_mL_Erlenmeyer_flask.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Bottle%2C_wine_%28AM_1997.80.28-1%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Bristol.blue.glass.arp.750pix.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/British_dimpled_glass_pint_jug_with_ale.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Bulk_Metallic_Glass_Sample.jpg']"
 Stir,"Stir, STIR, stirred, or stirrer may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Liquid,A liquid is a nearly incompressible fluid that conforms to the shape of its container but retains a (nearly) constant volume independent of pressure.,"['https://upload.wikimedia.org/wikipedia/commons/4/43/2006-01-14_Surface_waves.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Blue_Lava_lamp.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Cavitating-prop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Hot_and_cold_water_immiscibility_thermal_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Lennard-Jones_Radial_Distribution_Function.svg']"
Gas,Gas is one of the four fundamental states of matter.,"['https://upload.wikimedia.org/wikipedia/commons/3/31/Boyle_air_pump.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/CFD_Shuttle.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Compressibility_Factor_of_Air_75-200_K.png', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Daltons_symbols.gif']"
Neural oscillation,"Neural oscillations, or brainwaves, are rhythmic or repetitive patterns of neural activity in the central nervous system.","['https://upload.wikimedia.org/wikipedia/commons/5/51/Additive_response.png', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Amp_response.png', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Current_Clamp_recording_of_Neuron.GIF', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/EEG_Brainwaves.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Freq_response.png']"
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Sinking,Sinking may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
