entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Vegetative reproduction,biological process,Reproduction,biological process,subclass of,"This type of reproduction is known as vegetative reproduction.
"
Natural vegetative reproduction,biological process,Vegetative reproduction,biological process,subclass of,"When the vegetative reproduction occurs in natural way or spontaneously, it is called natural vegetative reproduction.
"
Artificial vegetative reproduction,biological process,Reproduction,biological process,subclass of,"When it occurs artificially, then it is called artificial vegetative reproduction.
"
Natural Vegetative reproduction,vegetative reproduction,Vegetative reproduction,biological process,subclass of,"Natural Vegetative reproduction: Vegetative reproduction that takes place naturally by different methods.
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Segmentation,biological process,Reproduction,biological process,subclass of,"Segmentation: Generally this type of reproduction is seen in lower plants.
"
Spirogyra,taxon,Mucor,taxon,parent taxon,"For example, if fragmented each part of Spirogyra, Mucor etc.
"
New plant,plant,Plant,taxon,subclass of,"grows into a new plant and live independently.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Root,plant organ,Plant,taxon,part of,"Through root: Some plants are grown from the roots.
"
Patol,taxon,Segun,taxon,taxonomic type,"Example- Segun (tick), Patol, etc.
"
Fat root,root,Root,plant organ,subclass of,"Some roots are fat and juicy.
"
Bud,plant organ,Plant,taxon,part of,"Buds are grown on the surface and from these buds new plant grows.
"
Sweet potato,taxon,Peanut,taxon,subclass of,"Example-Sweet potato.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Food additive,food ingredient,Food storage,storage,use,"This modification occurs in order to protect from adverse condition, to ensure storage of food or for vegetative reproduction.
"
Tuber,plant structure,Glossary of leaf morphology,morphology,develops from,"These modifications are (a) given below- Tuber: Stem tubers are formed by outgrowths from the lowest axillary buds which turn downwards into Task: Show how the soil.
"
Glossary of eye morphology,morphology,Eye,anatomical structure,facet of,"From each eye an gmger.
"
Australia,sovereign state,Queensland,state of Australia,contains administrative territorial entity,",..__ _____ _____.
"
Plant development,None,Plant,taxon,facet of,"individual plant grows.
"
Potato,taxon,Species,rank,taxon rank,"For example- Potato.
"
Rhizome,plant stem,Plant,taxon,part of,"""""l Reproduction in Plants 37 (b) Rhizome: Rhizome lies parallel inside the soil.
"
Glossary of leaf morphology,morphology,Leaf,plant organ,facet of,"ltemode bears scale leaves and auxilary buds.
"
Fat,mixture,Food,disposable product,part of,"They become fattining and juicy by storing food.
"
Bud,plant organ,Plant,taxon,part of,"In favourable condition these (c) buds grows into individual plants.
"
Glossary of leaf morphology,morphology,Glossary of leaf morphology,morphology,facet of,"New plants grow on their axillary and terminal buds.
"
Onion,taxon,Garlic,taxon,said to be the same as,"Example-Onion, Garlic etc.
"
Arum stolon,stolon,Stolon,fungal structure,subclass of,"(d) Stolon: You may have seen arum stolon.
"
Arum,taxon,Kochu,taxon,parent taxon,"These are branches from arum (kochu) and modified for reproduction.
"
Glossary of leaf morphology,morphology,Leaf,plant organ,facet of,"Stolon produces buds at the terminal end and thus helps in reproduction.
"
Minit language,language,Pudina,language family,subclass of,"Example-Arum, Minit (pudina).
"
Spirodela,taxon,Hyacinth,taxon,parent taxon,"(e) Offset: Water hyacinth, Spirodela etc.
"
Glossary of leaf morphology,morphology,Plant,taxon,facet of,"Runners grow out horizontally from axillary buds forming several new plants.
"
Child plant,plant,Mother plant,plant,opposite of,"After some days the daughter plants are detached from mother plants and grow individually.
"
Water hayacinth,taxon,Hayacinth,taxon,parent taxon,"Example- Water hayacinth.
"
Bulbil,plant stem,Auxilary buds,plant structure,subclass of,"(f) Bulbil: The improper development of auxilary buds of some plants forms round-shaped structure called bulbil.
"
Soil,granular material,Plant,taxon,part of,"After sometimes, bulbil is separated from the plant and drops on soil and finally produces new plants.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Bryophyllum,taxon,Leaf,plant organ,has fruit type,"From leaves: From a grounded leaf of a Bryophyllum numerous young bryophyllum grows.
"
Bryophyllum,taxon,Stone-chip,material,this taxon is source of,"Example-Stone-chips (Bryophyllum).
"
Natural reproduction,biological process,Reproduction,biological process,subclass of,"All the process of vegetative reproduction cited above occurs naturally.
"
Child,kinship,Parent,kinship,opposite of,"The daughter plant that grows from vegetative reproduction has the same characteristics as the parent.
"
New York City,city of the United States,London,city,twinned administrative body,"So, no new character appears.
"
Artificial vegetative propagation,agriculture,Agriculture,academic discipline,subclass of,"So, for production of better quality cash crops, artificial vegetative propagation method is used.
"
Guava,taxon,Mango,nan,parent taxon,"Artificial vegetative reproduction: You have seen the grafting of good variety of mango, orange, lemon, guava etc.
"
Why we do grafting,None,Grafting,activity,facet of,"Can you say why we do grafting?
"
Plant,taxon,Seed,food,different from,"Plants produced from seeds sometimes show less productivity and inferior quality.
"
Artificial vegetative propagation,plant propagation,Plant propagation,activity,subclass of,"In these plants artificial vegetative propagation is a useful tool to restore the parental quality.
"
Artificial plant,plant,Plant,taxon,subclass of,"Let us know about artificial vegetative propagation.
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Root,plant organ,Seed,food,part of,"Grafting: The process by which a straight, young and fresh stem develops root and thus enables the stem to live individually is known as grafting.
"
Cellophene tape,polymer,Polythene,polymer,subclass of,"Now the cut is to be covered by soil and cow dung, and finally with the help of cellophene tape or polythene to protect the fall off soil and cow dung.
"
Watering,engineering process,Watering,engineering process,subclass of,"This part of the stem should be kept moist by regular watering.
"
Root,plant organ,Seed,food,part of,"If kept in this condition, root will grow in a couple of days.
"
Root,plant organ,Plant,taxon,part of,"The stem with root, separated from mother plant, grows into new plant after planting.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Rose,taxon,Leaf,plant organ,has fruit type,"Cutting: You have observed that stem cuttings of rose if put into moist soil grows new leaves after a few days.
"
Rose stem,plant structure,Rose,taxon,part of,"Each stem of this kind grows into a new rose tree.
"
Rose stem grafting,None,Rose,taxon,facet of,"~ Task: Take a rose stem and show how stem grafting or cutting is made.
"
Flower,plant organ,Fruit,plant organ,part of,"38 Science Lesson 4 : Sexual reproduction Fruit grows from flower and seed from fruits.
"
Next generation,human,Seed,food,follows,"Seed gives rise to the next generation.
"
Throguh,sexual reproduction,Sexual reproduction,biological process,subclass of,"A flowering plant produces offsprings throguh sexual reproduction.
"
Flower,plant organ,Plant,taxon,part of,"So, flower is an important organ of plant.
"
Flower,plant organ,Flower,plant organ,part of,"Flower : There are many flowers blooming near your school and house.
"
Flower,plant organ,Flower,plant organ,part of,"First you take some flowers among it and observe carefully.
"
Gynoecium,plant organ,Flower,plant organ,part of,"Have you seen total five parts in every flower?
"
Calyx,petal,Petal,nan,subclass of,"The parts are receptacle, calyx, petal, stamen (androecium) and carpel (gynoecium).
"
Typical flower,flower,Flower,plant organ,subclass of,"If you get all those parts then the flowers are known as typical flower or complete flower and you do not get one or two parts then the flowers are known as incomplete flower.
"
Jamaica rose,taxon,Joba,taxon,parent taxon,"Some flowers may have extra parts under the calyx, such as chaina rose (joba).
"
Pedicel,indeterminate inflorescence,Flower,plant organ,part of,"Some flowers may or may not have stalks (pedicel).
"
Flower with stalk,flower,Stalked,flower,opposite of,"Flower with stalk is known as stalked and without stalk is known as unstalked flower.
"
Sepal,leaf,Leaf,plant organ,subclass of,"Sepals are usually green and look like small leaves.
"
Sepal,plant structure,Flower,plant organ,part of,"Sepals may be segmented or joined They enclose and protect the central region of the flower (from sunlight, rains and insects) when it is in its budding stage.
"
