Entity,Definition,Images
Aquatic ecosystem,"An aquatic ecosystem is an ecosystem formed by  surrounding a body of water, in contrast to land-based terrestrial ecosystems.","['https://upload.wikimedia.org/wikipedia/commons/7/7e/Atchafalaya_Basin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Estuary-mouth.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Maldivesfish2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Panorama_presa_las_ni%C3%B1as_mogan_gran_canaria.jpg']"
Endoderm,Endoderm is the innermost of the three primary germ layers in the very early embryo.,"['https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/Endoderm2.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Gray21.png', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Gray32.png', 'https://upload.wikimedia.org/wikipedia/commons/6/62/PD-icon.svg']"
Abiotic,Not found on Wikipedia,['Image not found']
Cretinism,Not found on Wikipedia,['Image not found']
Catbohydrale,Not found on Wikipedia,['Image not found']
Transport,"Transport (in British English), or transportation (in American English), is the intentional movement of humans, animals, and goods from one location to another.","['https://upload.wikimedia.org/wikipedia/commons/4/47/1992_Fiat_Uno_IE_1.0_Front.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/ACTION_Bus-467.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Airfrance.a318-100.f-guga.arp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/BW_Fjord_an_Glameyer_Stack_2007-12-15.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Bronocice_drawn.png']"
Utlnatyb,Not found on Wikipedia,['Image not found']
Renewable energy,Renewable energy is energy from renewable resources that are naturally replenished on a human timescale.,"['https://upload.wikimedia.org/wikipedia/commons/1/12/2010-_Cost_of_renewable_energy_-_IRENA.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/2010-_Power_capacity_by_technology_-_Dec_2022_International_Energy_Agency.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/2011-05-10_18-57-46_Switzerland_-_Wil_crop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/2020-05-20%2C_Sentinel-2A_L1C%2C_True_color_%281%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/20201019_Levelized_Cost_of_Energy_%28LCOE%2C_Lazard%29_-_renewable_energy.svg']"
Water soluble vitamin,Not found on Wikipedia,['Image not found']
Transparent material,Not found on Wikipedia,['Image not found']
Germination type,Not found on Wikipedia,['Image not found']
Ferrous sulfate,Not found on Wikipedia,['Image not found']
Bleeding,"Bleeding, hemorrhage, haemorrhage or blood loss, is blood escaping from the circulatory system from damaged blood vessels.","['https://upload.wikimedia.org/wikipedia/commons/e/e6/Bleeding_finger.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Eye_hemorrhage.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Pulmonary_haemorrhage_-_high_mag.jpg']"
Disease,"A disease is a particular abnormal condition that negatively affects the structure or function of all or part of an organism, and that is not immediately due to any external injury.","['https://upload.wikimedia.org/wikipedia/commons/2/26/Charles_Mellin_%28attributed%29_-_Portrait_of_a_Gentleman_-_Google_Art_Project.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Mycobacterium_tuberculosis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Eddonodermata,Not found on Wikipedia,['Image not found']
Semirigid,Not found on Wikipedia,['Image not found']
Color,Color (American English) or colour (Commonwealth English) is the visual perception based on the electromagnetic spectrum.,"['https://upload.wikimedia.org/wikipedia/commons/d/d2/600-artist-palette.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/AdditiveColor.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/CIE_chromaticity_diagram_2012_version.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Color_Classification.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Color_icon_black_new2.png']"
Puzzle,"A puzzle is a game, problem, or toy that tests a person's ingenuity or knowledge.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/75/Jigsaw.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Raetselkreuz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Set_of_various_puzzles.jpg']"
Fossilology,Not found on Wikipedia,['Image not found']
Human brain,"The human brain is the central organ of the human nervous system, and with the spinal cord makes up the central nervous system.","['https://upload.wikimedia.org/wikipedia/commons/2/2c/1302_Brain_Vesicle_DevN.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/1543%2C_Andreas_Vesalius%27_Fabrica%2C_Base_Of_The_Brain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/1604_Types_of_Cortical_Areas-02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/1605_Brocas_and_Wernickes_Areas-02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/6_week_embryo_brain.jpg']"
Keepii faUing,Not found on Wikipedia,['Image not found']
Tooth,"A tooth (PL: teeth) is a hard, calcified structure found in the jaws (or mouths) of many vertebrates and used to break down food.","['https://upload.wikimedia.org/wikipedia/commons/c/cb/Close_up_-_chimpanzee_teeth.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/Lower_Incisor_of_Rattus_rattus%2C_Buccal_View.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Lower_Incisor_of_Rattus_rattus%2C_Lingual_View.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Mammoth_ivory_hg.jpg']"
Insect,Insects (from Latin insectum) are pancrustacean hexapod invertebrates of the class Insecta.,"['https://upload.wikimedia.org/wikipedia/commons/4/48/Aedes_aegypti_biting_human.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Aeshna_cyanea_freshly_slipped_L2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Alternating_Tripod_Gait.webm', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/BatesMimButter.JPG']"
Electric Circuits and Current Electricity 101,Not found on Wikipedia,['Image not found']
Hair follicle,The hair follicle is an organ found in mammalian skin.,"['https://upload.wikimedia.org/wikipedia/commons/d/d2/Alopecia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Alopecia_scales.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/An_introduction_to_dermatology_%281905%29_lupus_erythematosus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/ArmHair.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Blausen_0438_HairFollicleAnatomy_02.png']"
Watering,Not found on Wikipedia,['Image not found']
Time interval,Not found on Wikipedia,['Image not found']
Metal,"A metal (from Greek μέταλλον métallon, ""mine, quarry, metal"") is a material that, when freshly prepared, polished, or fractured, shows a lustrous appearance, and conducts electricity and heat relatively well.","['https://upload.wikimedia.org/wikipedia/commons/6/68/25_litrai_en_%C3%A9lectrum_repr%C3%A9sentant_un_tr%C3%A9pied_delphien.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Akan_MHNT.AC.AF.29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Allegheny_Ludlum_steel_furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Antimony-4.jpg']"
Will be half b,Not found on Wikipedia,['Image not found']
Gourd,"Gourds include the fruits of some flowering plant species in the family Cucurbitaceae, particularly Cucurbita and Lagenaria.","['https://upload.wikimedia.org/wikipedia/commons/f/fd/Balafoon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Calebasse.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Gourd_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Gourds_-_grown_in_the_garden.JPG']"
Hiroshima,"Hiroshima (広島市, Hiroshima-shi, , also UK: , US: , Japanese: [çiɾoɕima]) is the capital of Hiroshima Prefecture in Japan.","['https://upload.wikimedia.org/wikipedia/commons/8/89/20100722_Hiroshima_Peace_Memorial_Park_4478.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/23/An_Overview_of_Hiroshima_and_the_Hiroshima_Memorial_Peace_Park_as_Seen_From_a_Hotel_Rooftop_as_Secretary_Kerry_Visited_the_City_%2826370244825%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Asia_laea_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Asian_Games_logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Astram_line_6122_at_Omachi_station.jpg']"
Stone-chip,Not found on Wikipedia,['Image not found']
Materials,Not found on Wikipedia,['Image not found']
Forma-5,Not found on Wikipedia,['Image not found']
Gynoecium,"Gynoecium (; from Ancient Greek  γυνή (gunḗ) 'woman, female', and  οἶκος (oîkos) 'house') is most commonly used as a collective term for the parts of a flower that produce ovules and ultimately develop into the fruit and seeds.","['https://upload.wikimedia.org/wikipedia/commons/8/85/Amaryllis_stigma.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Crocus_macro_crop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Femalesquash3747.JPG', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Hegi_ovary.png']"
Diaphragm,Diaphragm may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Fire,"Fire is the rapid oxidation of a material (the fuel) in the exothermic chemical process of combustion, releasing heat, light, and various reaction products.","['https://upload.wikimedia.org/wikipedia/commons/2/2a/Candle-light-animated.gif', 'Image not found', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Combustion_reaction_of_methane.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Des8.jpg']"
Unicellular animal,Not found on Wikipedia,['Image not found']
Higher education,Higher education is tertiary education leading to the award of an academic degree.,"['https://upload.wikimedia.org/wikipedia/commons/4/4c/Archiginnasio-bologna02.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Deakin_University_Burwood_Campus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Diploma_icon.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Harvard_Yard_in_autumn%2C_Boston%2C_Massachusetts%2C_2015.jpg']"
Cellulose,"Cellulose is an organic compound with the formula (C6H10O5)n, a polysaccharide consisting of a linear chain of several hundred to many thousands of β(1→4) linked D-glucose units.","['https://upload.wikimedia.org/wikipedia/commons/f/f9/Cellulose-Ibeta-from-xtal-2002-3D-balls.png', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Cellulose_Sessel.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Cellulose_spacefilling_model.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Cellulose_strand.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Position,Position often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Nectar,"Nectar is a sugar-rich liquid produced by plants in glands called nectaries or nectarines, either within the flowers with which it attracts pollinating animals, or by extrafloral nectaries, which provide a nutrient source to animal mutualists, which in turn provide herbivore protection.","['https://upload.wikimedia.org/wikipedia/commons/0/00/0rchideen_04.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Ants_on_Drynaria.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Australian_painted_lady_feeding_closeup.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Buckwheat_flowers_macro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Force of attraction,Not found on Wikipedia,['Image not found']
Humidity,Humidity is the concentration of water vapour present in the air.,"['https://upload.wikimedia.org/wikipedia/commons/a/af/Acoustic_guitar_room_at_Guitar_Center_humidified_to_50%25_relative_humidity_in_winter.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Antarctic_Air_Visits_Paranal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Australia-9am-daily-humidity-average.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Changes_in_Relative_Humidity.png', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Cloud_forest_mount_kinabalu.jpg']"
Pest control,"Pest control is the regulation or management of a species defined as a pest; any animal, plant or fungus that impacts adversely on human activities or environment.","['https://upload.wikimedia.org/wikipedia/commons/1/19/130312_Tesarik_krovovy_Hylotrupes_bajulus_%287%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Aedes_aegypti_biting_human.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Bronze_Saite_era_art_of_an_Egyptian_cat_in_the_Gulbenkian_Museum.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Choristoneura_fumiferana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Cotesia9061.8.15.07.c.jpg']"
Trophic level,The trophic level of an organism is the position it occupies in a food web.,"['https://upload.wikimedia.org/wikipedia/commons/8/89/Aquila_chrysaetos_1_%28Bohu%C5%A1_%C4%8C%C3%AD%C4%8Del%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Bluefin-big.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/ConsumerWikiPDiag.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Ecological_Pyramid.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Estuary-mouth.jpg']"
Sodium,Sodium is a chemical element with the symbol Na (from Latin natrium) and atomic number 11.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Cubic-body-centered.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Flametest--Na.swn.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/GHS-pictogram-flamme.svg']"
Mother,A mother is the female parent of a child.,"['https://upload.wikimedia.org/wikipedia/commons/6/66/ASC_Leiden_-_Coutinho_Collection_-_11_24_-_Village_in_the_liberated_areas%2C_Guinea-Bissau_-_1974.tiff', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Bogoya_Femme-bebe.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Breast_feeding_cat.ogv', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Brooklyn_Museum_50.124_Mother_with_Child_Lupingu_lwa_Cibola_%283%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Cimitero_di_Staglieno%2C_statue_of_mother_and_children-img114.jpg']"
Development of the human body,Development of the human body is the process of growth to maturity.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/CC_BY-SA_icon_80x15.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/CC_BY-SA_icon_80x15.png', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Child_development_stages.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Prenatal_development_table.svg']"
Arrow sign,Not found on Wikipedia,['Image not found']
Rangpur Upazila,Not found on Wikipedia,['Image not found']
Doyourse,Not found on Wikipedia,['Image not found']
Third electron,Not found on Wikipedia,['Image not found']
Negative attitude,Not found on Wikipedia,['Image not found']
Calorie,The calorie is a unit of energy that originated from the obsolete caloric theory of heat.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Crystal_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Energy_drink_and_fast_food_cheeseburger_calorie_comparison.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Nuvola_apps_kalzium.svg']"
