Entity,Definition,Images
Pesticide,Pesticides are substances that are meant to control pests.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Cholinergic_synapse-de.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Cropduster_spraying_pesticides.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png']"
String quartet,The term string quartet can refer to either a type of musical composition or a group of four people who play them.,"['https://upload.wikimedia.org/wikipedia/commons/2/2b/Audio_a.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Fitzwilliam_Quartet.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Gnome-mime-audio-openclipart.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/HaydnPlaying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Haydn_StringQuartetInDMajorOp.64_JosephHaydn-StringQuartetInDOp.645H363Lark-01-AllegroModerato.ogg']"
Unburnt carbon particles in air,Not found on Wikipedia,['Image not found']
Fluorescent light bulb,Not found on Wikipedia,['Image not found']
Medical device,A medical device is any device intended to be used for medical purposes.,"['https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/Bags_of_medical_supplies_and_defibrillators.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Baxter_Colleague_CX_infusion_pump.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Curette_in_sterile_packaging.jpg']"
Muscle,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']
Natural number,"In mathematics, the natural numbers are the numbers 1, 2, 3, etc., possibly including 0 as well.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Nuvola_apps_edu_mathematics_blue-p.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Os_d%27Ishango_IRSNB.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Symbol_list_class.svg']"
Charged body,Not found on Wikipedia,['Image not found']
Plastic,Plastics are a wide range of synthetic or semi-synthetic materials that use polymers as a main ingredient.,"['https://upload.wikimedia.org/wikipedia/commons/4/42/1682478-poster-1280-plasticbags.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/A_Ziploc_bag_made_from_LDPE.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Alexander_Parkes_Blue_Plaque.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Bales_of_PET_bottles_stacked.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Blow_molding_process.jpg']"
Thyroid hormones,"Thyroid hormones are any hormones produced and released by the thyroid gland, namely triiodothyronine (T3) and thyroxine (T4).","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Levothyroxine2DCSD.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Liothyronine2DCSD.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Thyroid_hormone_synthesis.png']"
Weak plant,Not found on Wikipedia,['Image not found']
Foe 27 nitrogen,Not found on Wikipedia,['Image not found']
Mangali,"Mangali, near Badya Jattan, is a village of more than 10,000 population with 5 gram panchayat (Mangali Aklan,  Mangali Surtiya, Mangali Mohabbat, Mangali Dhani and Mangali Jhara) in it, the only village in Haryana having 5 panchayat in single village, of Hisar-1 Rural Development Block, Nalwa Chaudhry (Vidhan Sabha constituency) and Hisar (Lok Sabha constituency) of Hisar District of Hisar Division in the Haryana state of India.","['https://upload.wikimedia.org/wikipedia/commons/8/87/..Haryana_Flag%28INDIA%29.png', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/India_Haryana_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/India_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg']"
Ground water,Not found on Wikipedia,['Image not found']
Touch body,Not found on Wikipedia,['Image not found']
Spermism,Not found on Wikipedia,['Image not found']
Angle of reflection,Not found on Wikipedia,['Image not found']
Childbirth,"Childbirth, also known as labour and delivery, is the completion of pregnancy where one or more babies exits the internal environment of the mother via vaginal delivery or caesarean section.","['https://upload.wikimedia.org/wikipedia/commons/9/9a/106_Pregnancy-Positive_Feedback.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/2919_Hormones_Initiating_Labor-02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/2920_Stages_of_Childbirth-02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/810_women_die_every_day_from_preventable_causes_related_to_pregnancy_and_childbirth%2C_94%25_occur_in_low_and_lower_middle-income_countries.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Bookmiller_1954_176.png']"
Polygon,"In geometry, a polygon () is a plane figure made up of line segments connected to form a closed polygonal chain.","['https://upload.wikimedia.org/wikipedia/commons/1/1f/Assorted_polygons.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Fotothek_df_tg_0003352_Geometrie_%5E_Dreieck_%5E_Viereck_%5E_Vieleck_%5E_Winkel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Giants_causeway_closeup.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Fused bulb,Not found on Wikipedia,['Image not found']
Coal dust,"Coal dust is a fine-powdered form of coal which is created by the crushing, grinding, or pulverization of coal rock.","['https://upload.wikimedia.org/wikipedia/commons/7/72/Coal_anthracite.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Coal_dust_explosion_schematic.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Coal_miner_spraying_rock_dust.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Courri%C3%A8res_1906_LeJ.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Dust_Explosion_Pentagon.svg']"
Pure chemical element,Not found on Wikipedia,['Image not found']
Water column,"The (oceanic) water column is a concept used in oceanography to describe the physical (temperature, salinity, light penetration)  and chemical (pH, dissolved oxygen, nutrient salts) characteristics of seawater at different depths for a defined geographical point.","['https://upload.wikimedia.org/wikipedia/commons/e/e7/Antarctic_bottom_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Great_Barracuda_off_the_Netherland_Antilles.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Pelagiczone.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Right-angle mirror,Not found on Wikipedia,['Image not found']
Foe,Not found on Wikipedia,['Image not found']
Scientist,"A scientist is a person who researches to advance knowledge in an area of the natural sciences.In classical antiquity, there was no real ancient analog of a modern scientist.","['https://upload.wikimedia.org/wikipedia/commons/1/11/Albert_Einstein_photo_1921.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/52/Alessandro_Volta.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Aristotle_Altemps_Inv8575.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/CMB_Timeline_No_Labels_or_WMAP.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Enrico_Fermi_1943-49.jpg']"
G-type main-sequence star,"A G-type main-sequence star (spectral type: G-V), also often, and imprecisely called a yellow dwarf, or G star, is a main-sequence star (luminosity class V) of spectral type G. Such a star has about 0.9 to 1.1 solar masses and an effective temperature between about 5,300 and 6,000 K. Like other main-sequence stars, a G-type main-sequence star converts the element hydrogen to helium in its core by means of nuclear fusion, but can also fuse helium when hydrogen runs out.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/He1523a.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Solar_system.jpg']"
Metres above sea level,Not found on Wikipedia,['Image not found']
Object,Object may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Air,Not found on Wikipedia,['Image not found']
Flower,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants (plants of the division Angiospermae).","['https://upload.wikimedia.org/wikipedia/commons/c/c5/15_Qian_Xuan_Eight_Flowers_National_Palace_Museum_Beijing.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/ABC_flower_development.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Acaena_novae-zelandiae1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Aikya_Linga_in_Varanasi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Amborella_trichopoda_%283065968016%29_fragment.jpg']"
Air current,"In meteorology, air currents are concentrated areas of winds.","['https://upload.wikimedia.org/wikipedia/commons/c/c1/Foehn_-_Fonh.png', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Jetcrosssection.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Thermal_column.svg']"
High jump,The high jump is a track and field event in which competitors must jump unaided over a horizontal bar placed at measured heights without dislodging it.,"['https://upload.wikimedia.org/wikipedia/commons/0/07/1912_Konstantinos_Tsiklitiras2.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/1912_Platt_Adams5.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/ANA_flag_%282017%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Bronze_FISU.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Bronze_MedGames.svg']"
Wave,"In physics, mathematics, and related fields, a wave is a propagating dynamic disturbance (change from equilibrium) of one or more quantities.","['https://upload.wikimedia.org/wikipedia/commons/4/43/2006-01-14_Surface_waves.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/Amplitudemodulation.gif', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Circular.Polarization.Circularly.Polarized.Light_Circular.Polarizer_Creating.Left.Handed.Helix.View.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Drum_vibration_mode01.gif']"
Individual,An individual is that which exists as a distinct entity.,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Finnish_anti-vegetation_task_force_on_a_Baltic_sea_island.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Charge on the refill,Not found on Wikipedia,['Image not found']
National Center for Research Resources,The National Center for Research Resources (NCRR) was a center within the National Institutes of Health a United States government agency.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/US-NIH-NCRR-Logo.svg']"
Insect,Insects (from Latin insectum) are pancrustacean hexapod invertebrates of the class Insecta.,"['https://upload.wikimedia.org/wikipedia/commons/4/48/Aedes_aegypti_biting_human.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Aeshna_cyanea_freshly_slipped_L2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Alternating_Tripod_Gait.webm', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/BatesMimButter.JPG']"
Activity 7,Not found on Wikipedia,['Image not found']
HIV/AIDS,"Human immunodeficiency virus infection and acquired immunodeficiency syndrome (HIV/AIDS) is a spectrum of conditions caused by infection with the human immunodeficiency virus (HIV), a retrovirus.","['https://upload.wikimedia.org/wikipedia/commons/b/b0/AIDS_Clinic%2C_McLeod_Ganj%2C_2010.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/AIDS_Poster_If_You%27re_Dabbling_in_Drugs_1989.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Deaths-and-new-cases-of-hiv.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/FACING_AIDS_a_condom_and_a_pill_at_a_time_-_I_am_FACING_AIDS_because_people_I_-3_are_infected._%285202985364%29.jpg']"
Ask the driver to drive slowly,Not found on Wikipedia,['Image not found']
Jammu and Kashmir,Jammu and Kashmir may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Thickness of lens lens,Not found on Wikipedia,['Image not found']
Cell phone,Not found on Wikipedia,['Image not found']
Rabi,Rabi may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Parallel mirror,Not found on Wikipedia,['Image not found']
Organism,"An organism (from Ancient Greek  ὄργανον (órganon) 'instrument, implement, tool', and  -ισμός (-ismós)) is any biological living system that functions as an individual life form.","['https://upload.wikimedia.org/wikipedia/commons/2/2e/Amoeba_%28Am%C3%B6be%29_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Celltypes.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/EscherichiaColi_NIAID.jpg']"
Moustache,"A moustache (UK: ; American English: mustache, ) is a strip of facial hair grown above the upper lip.","['https://upload.wikimedia.org/wikipedia/commons/0/01/30a_Sammlung_Eybl_Gro%C3%9Fbritannien._Alfred_Leete_%281882%E2%80%931933%29_Britons_%28Kitchener%29_wants_you_%28Briten_Kitchener_braucht_Euch%29._1914_%28Nachdruck%29%2C_74_x_50_cm._%28Slg.Nr._552%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Abhinandan_Mustache.png', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Adolf_Hitler_cropped_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Amish_Man_in_straw_hat%2C_suspenders%2C_and_shenandoah_beard.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Chevron-moustache.svg']"
Surface finishing,Surface finishing is a broad range of industrial processes that alter the surface of a manufactured item to achieve a certain property.,"['https://upload.wikimedia.org/wikipedia/commons/4/46/Bohrer_Hartmetall_mit_Innerer_K%C3%BChlschmierstoffzufuhr.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Sheffield,"Sheffield is a city in South Yorkshire, England, whose name derives from the River Sheaf which runs through it.","['https://upload.wikimedia.org/wikipedia/commons/d/d9/%27Owd_Shevvield%27.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/13th_December_1940-_Sheffield_blitz_-_NARA_-_196508.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/BBC_Radio_Sheffield%2C_Shoreham_Street_%28geograph_5844248%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Bishops_House_2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Bramall_Lane_End.jpg']"
Eating,"Eating (also known as consuming) is the ingestion of food, typically to provide a heterotrophic organism with  energy and to allow for growth.","['https://upload.wikimedia.org/wikipedia/commons/f/fb/A_polar_bear_%28Ursus_maritimus%29_scavenging_a_narwhal_whale_%28Monodon_monoceros%29_carcass_-_journal.pone.0060797.g001-A.png', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Abell-photoblog28.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Amandines_de_Provence%2C_poster_by_Leonetto_Cappiello%2C_1900.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/BirdBeaksA.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Blacky.jpg']"
