entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Electrode,lead,Solution,homogeneous mixture,part of,"Now remove the electrodes from the solution and look at them carefully.
"
Barry Lyndon,film,John Frankenheimer,human,director,"Do you find any difference in any one of them?
"
Carbohydrate,structural class of chemical compounds,Polymer,group or class of chemical substances,subclass of,"Do you find a coating over it?
"
Color,quality,Coating,nan,part of,"What colour is the coating?
"
Electricity,physical phenomenon,Electricity,physical phenomenon,different from,"electricity or not.
"
Potato current,electric current,Potato,taxon,named after,"What he found was that current produced a chemical effect in the potato.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"To him this was very exciting.
"
Science,academic discipline,Scientist,profession,practiced by,"In fact, this is how science sometimes works.
"
Discoverer,biologist,Looking for something,activity,opposite of,"You are looking for something and you discover something else.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Many important discoveries have been made in this manner.
"
Bicycle wheel rim,bicycle part,Bicycle,sports equipment,part of,"11.3 Electroplating You know that a brand new bicycle has shiny handlebar and wheel rims.
"
Scratched surface,surface,Surface,material,subclass of,"However, if these are accidentally scratched, the shiny coating comes off revealing a not so shiny surface beneath.
"
Jewellery,visual art,Gold,chemical element,made from material,"You might have also seen women using ornaments, which appear  to be made of gold.
"
Silver,chemical element,Metal,material,subclass of,"However, with repeated use, the gold coating wears off, revealing silver or some other metal beneath.
"
Coating,building material,Metal,material,made from material,"In both these cases, a metal has a coating of another metal.
"
Metal,material,Material,product,subclass of,"Do you wonder how a layer of one metal can be deposited on top of another?
"
John F. Kennedy School of Government,private school,Harvard University,nan,part of,"Well, let us try doing it ourselves.
"
Copper sulfate,None,Copper,medication,made from material,"Activity 11.7 We will need copper sulphate and two copper plates of size around 10 cm × 4 cm.
"
Liquor,spirit drink,Drinking water,liquid,made from material,"Take 250 mL of distilled water in a clean and dry beaker.
"
Copper sulfate,None,Copper,medication,part of,"Dissolve two teaspoonfuls of copper sulphate in it.
"
Copper sulfate,None,Sulfuric acid,None,part of,"Add a few drops of dilute sulphuric acid to copper sulphate solution to make it more conducting.
"
Copper plate,copper alloy,Copper,medication,made from material,"Clean copper plates with sand paper.
"
Drying,activity,Rinsing,cleaning,subclass of,"Now rinse them with water and dry them.
"
Copper,medication,Copper sulphate,None,different from,"When electric current is passed through the copper sulphate solution, copper sulphate dissociates into copper and sulphate.
"
Electrode,lead,Electric battery,assembly,part of,"The free copper gets drawn to the electrode connected to the negative terminal of the battery and gets deposited on it.
"
Copper,medication,Solution,homogeneous mixture,instance of,"But what about the loss of copper from the solution?
"
Copper plate,electrode,Electrode,lead,subclass of,"From the other electrode, a copper plate, an equal amount of copper gets dissolved in the solution.
"
Electroplating,chemical process,Electrode,lead,uses,"Thus, the After doing the electroplating activity, Paheli interchanged the electrodes and repeated the activity.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"What do you think she would observe this time?
"
Electroplating,manufacturing process,Copper,medication,made from material,"Fig.11.7 : A simple circuit showing electroplating Copper plate Copper sul- phate solution Copper plate Rationalised-2023-24  CHEMICAL EFFECTS OF ELECTRIC CURRENT 145 loss of copper from the solution is restored and the process continues.
"
Electrode,lead,Electrode,lead,part of,"This means that copper gets transferred from one electrode to the other.
"
Electroplating,chemical process,Electrode,lead,uses,"In the electroplating factories the disposal of the used conducting solution is a major concern.
"
Pollution,environmental issue,Waste,material,subclass of,"It is a polluting waste and there are specific disposal guidelines to protect the environment.
"
Silver,chemical element,Metal,material,instance of,"Fig. 11.8 : Some electroplated objects silver and gold on less expensive metals.
"
Silver,chemical element,Gold,chemical element,different from,"These ornaments have the appearance of silver or gold but are much less expensive.
"
Tin can,container,Tin,chemical substance,made from material,"Tin cans, used for storing food, are made by electroplating tin onto iron.
"
Tin,chemical substance,Iron,medication,different from,"Tin is less reactive than iron.
"
Food spoiling, spoilage,Food,disposable product,subclass of,"Thus, food does not come into contact with iron and is protected from getting spoilt.
"
Bridge,architectural structure,Iron,medication,made from material,"Iron is used in bridges and automobiles to provide strength.
"
Rust,mixture,Corrosion,degradation,subclass of,"However, iron tends to corrode and rust.
"
Rust,mixture,Corrosion,degradation,subclass of,"So, a coating of zinc is deposited on iron to protect it from corrosion and formation of rust.
"
Copper plate,copper alloy,Copper,medication,made from material,"Boojho could get only one copper plate.
"
Negative terminal,None,Electric battery,assembly,part of,"So he performed Activity 11.7 by connecting a carbon rod in place of the copper plate which was connected to the negative terminal of the battery.
"
Carbon rod,electrical element,Copper,medication,made from material,"He succeeded in obtaining a coating of copper on carbon rod.
"
Electroplating,chemical process,Electricity,physical phenomenon,uses,"The process of depositing a layer of any desired metal on another material by means of electricity is called electroplating.
"
Effects of electric current,None,Electric current,flow,facet of,"It is one of the most common applications of chemical effects of electric current.
"
Electroplating,manufacturing process,Manufacturing process,process,instance of,"Electroplating is a very useful process.
"
Coating,nan,Metal,material,made from material,"It is widely used in industry for coating metal objects with a thin layer of a different metal (Fig.11.8).
"
Physical property,quality,Metal,material,different from,"The layer of metal deposited has some desired property, which the metal of the object lacks.
"
Wheel rim,None,Bicycle,sports equipment,part of,"For example, chromium plating is done on many objects such as car parts, bath taps, kitchen gas burners, bicycle handlebars, wheel rims and many others.
"
Chromium,chemical element,Shiny,color,color,"Chromium has a shiny appearance.
"
Corrosion,degradation,Corrosion,degradation,subclass of,"It does not corrode.
"
Chromium,chemical element,Chromium,chemical element,instance of,"However, chromium is expensive and it may not be economical to make the whole object out of chromium.
"
Chromium,chemical element,Metal,material,subclass of,"So the object is made from a cheaper metal and only a coating of chromium over it is deposited.
"
Electroplate,electrical element,Electrical element,product,subclass of,"Jewellery makers electroplate Rationalised-2023-24  SCIENCE 146 KEYWORDS KEYWORDS KEYWORDS KEYWORDS KEYWORDS ELECTRODE ELECTROPLATING GOOD CONDUCTOR LED POOR CONDUCTOR WHAT YOU HAVE LEARNT WHAT YOU HAVE LEARNT WHAT YOU HAVE LEARNT WHAT YOU HAVE LEARNT WHAT YOU HAVE LEARNT Ü Some liquids are good conductors of electricity and some are poor conductors.
"
Chemical reaction,chemical process,Electric current,flow,has cause,"Ü The passage of an electric current through a conducting liquid causes chemical reactions.
"
Effects of current,None,Current,fluid flow,facet of,"The resulting effects are called chemical effects of currents.
"
Electroplating,chemical process,Electricity,physical phenomenon,uses,"Ü The process of depositing a layer of any desired metal on another material, by means of electricity, is called electroplating.
"
Exercises 1,None,Physical exercise,type of sport,part of,"Exercises 1.
"
Fill in the blanks,narrative,Narrative,creative work,instance of,"Fill in the blanks.
"
Electrolyte,chemical substance,Liquid,fluid,subclass of,"(a) Most liquids that conduct electricity are solutions of                   , ______________ and ______________.
"
Electric current,flow,Fluid flow,fluid flow,instance of,"(b) The passage of an electric current through a solution causes ______________ effects.
"
Battery terminal,electrical connector,Electric battery,assembly,part of,"(c) If you pass current through copper sulphate solution, copper gets deposited on the plate connected to the                      terminal of the battery.
"
