entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Plate mirror,mirror,Mirror,optical component,subclass of,"plane mirror e.
"
Angle,geometric shape,Diagram,graphics,part of,"Look at the diagram below and find out the value of the angle.
"
Periscope,lighthouse,Lighthouse,building,subclass of,"Shamin got a periscope in his school practical class and looked outside through it.
"
William Shakespeare,human,Cymbeline,play,notable work,"He could see the flowers of the garden outside the class.
"
Hand washing,preventive medicine,Mirror,optical component,uses,"After the class, he went to the plane mirror fixed above the basin to wash hands.
"
Mirror,optical component,Visual perception,biological process,contributing factor of,"He observed that the closer he approached to the mirror, the closer his image behind the mirror was approaching towards him.
"
Mirror,optical component,Mirror image,image,different from,"Again, when he was going away from the mirror, his image behind the mirror was also going further.
"
Mirror,optical component,Periscope,optical instrument,part of,"On his return home, he designed one periscope placing the ~ mirrors at an angle of 30° using all the required accessories.
"
Image,image,Image,image,subclass of,"b What is image?
"
Shamin,human biblical figure,Mirror,optical component,depicted by,"95 c Explain the cause of changing the position of Shamin's image in the mirror?
"
Periscope,lighthouse,Lighthouse,building,subclass of,"d Will it be possible to see the sceneries outside as in the school by the periscope designed by Shamin at home?
"
Reasoning,process, reasoning,process,part of,"Give reasons in favour your answer.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Right-angle mirror,mirror,Mirror,optical component,subclass of,"Two mirrors are combined at right angle.
"
20-degree angle,angle,Angle,geometric shape,instance of,"A light ray is falling at first mirror making an angle of 20° with it.
"
Principle of reflection,principle,Principle,rule,instance of,"Write down the principles of reflection.
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Do it yourself 1,literary work,Do it yourself,literary genre,part of,"Do it yourself 1.
"
Periscope,lighthouse,Lighthouse,building,subclass of,"Make a periscope with all the required accessories.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Mirror by yourself,mirror,Mirror,optical component,subclass of,"Make your mirror by yourself.
"
Glass sheet,None,Glass,material,made from material,"Take a glass sheet.
"
Laundry,technique,Procedure,process,subclass of,"Clean it properly.
"
Face,anatomical structure,Glass,material,made from material,"Place the glass sheet on a white paper and try to see your face in the glass.
"
Clearness,quality,Clearness,quality,subclass of,"How clear does it look?
"
Glass,material,Paper,intermediate product,made from material,"After that, place the glass on black paper sheet and c again try to see your face in the glass.
"
Eye,anatomical structure,Visual perception,biological process,use,"Now are you seeing your face much ~ better and clear?
"
Russia,sovereign state,Moscow,big city,contains administrative territorial entity,"why?
"
Rest,state,Movement,motion,opposite of,"In this world some things are at rest and some are on the move.
"
Tree,organisms known by a particular common name,Building,architectural structure,subclass of,"House and buildings, the lamp posts and trees on the roadside, etc.
"
Car,motor vehicle,Car,motor vehicle,has parts of the class,"On the other hand running buses, cars, rickshaws and trains and walking people are the examples of motion.
"
Relative motion,motion,Motion,change,subclass of,"• explain that all motions are relative.
"
Motion,change,Characteristic,quality,subclass of,"• describe the characteristics of different kinds of motions.
"
Mathematical relation,relation,Mathematics,academic discipline,part of,"• calculate the mathematical relations among motion related quantities.
"
Measurement,estimation process,Measurement,estimation process,uses,"• measure the quantities related to motion.
"
Acceleration,physical quantity,Distance,physical quantity,calculated from,"• determine distance and acceleration.
"
Stopwatch,watch,Speed,physical quantity,measures,"• use stop-watch accurately in determining speed.
"
Life risk,risk,Risk,potential,subclass of,"• explain how life-risks come from high speed.
"
Italy,sovereign state,Rome,comune of Italy,capital,"• explain the security measures for making journey.
"
Consciousness,mental state,Travel,occurrence,facet of,"• be conscious about taking security measures during journey and raise this consciousness among others.
"
Chemical substance,group or class of chemical substances,Chemical substance,group or class of chemical substances,has parts of the class,"Th.ere are many substances around us.
"
House,work,Building,architectural structure,subclass of,"Some of them are at rest, for example: house and buildings, the lamp posts and trees on the roadside, etc.
"
Nova Scotia,province of Canada,"Halifax, Nova Scotia",city,capital,"Again there are many other things which are moving.
"
Motion,change,Motion,change,part of,"These have motion.
"
Train,mode of transport,Car,motor vehicle,use,"For example: running train, moving bus and car, nmning cycle and rickshaw, walking people, etc.
"
State of rest,None,State of motion,None,followed by,"Fig 10.l : State of rest Fig. 10.2 : State of motion  Science 97 Now, let us come to the point.
"
Rest and motion,motion,Motion,change,subclass of,"What do we understand by rest and motion?
"
Bus station,station,Transport hub,station,subclass of,"Suppose, Anusheh is standing beside the road at a bus stand.
"
Bus stop,station,Road,thoroughfare,connects with,"He is telling that the tree beside the road, houses, lamp post at the roadside and the bus- stop all are in a state of rest.
"
Why he is telling this,None,Why he is telling this,None,facet of,"Can you tell why he is telling this?
"
Anusheh,human,Astrology,divination,occupation,"Anusheh is telling this, because these bodies are not changing their position with time that is relative to him.
"
Pen,writing implement,Pen,writing implement,uses,"Task : Hold a pen by your hand.
"
Pen,writing implement,Penpoint,writing implement,uses,"Compare, if the position of the pen is changing relative to everything around it?
"
Pen,writing implement,Distance,physical quantity,uses,"The pen has a specific distance and direction from these things.
"
Position of the pen,position,Pen,writing implement,facet of,"The position of the pen is fixed relative to the surrounding things.
"
Position of the pen,position,Time,series,different from,"The position of the pen is not changing with time.
"
State of rest,None,Rest,mental state,facet of,"The phenomenon of being at rest ""is called state of rest.
"
Netherlands,country,Rostock,city,capital,"Now, let us mention another event.
"
Arian railway station,railway station,Arian,human,named after,"Arian is waiting for train standing at a railway station.
"
Passenger train,rail transport,Rail transport,industry,subclass of,"A train passed the station as he was standing.
"
Train,mode of transport,Motion,change,use,"Seeing that he told that the train is in motion because the train was changing its position in every instant relative to him.
"
Arian,geographic location,Geographic location,geographic location,instance of,"That is, the train was changing its position every moment relative to Arian.
"
Pen,writing implement,Pencil,painting material,uses,"Task : Keep the pen held by you moving to and fro.
"
Pen,writing implement,Penpoint,writing implement,uses,"Compare, if the position of the pen is changing relative to everything around it?
"
Pen,writing implement,Writing implement,equipment,subclass of,"The distance and direction of the pen is continuously changing from everything around.
"
Position of the pen,position,Time,series,facet of,"Moreover, position of the pen is changing with time.
"
